System Export Report
Generated: 2024-03-17
Status: OK
timestamp	;inverter_temperature_C;grid_export_raw;irradiance_w_m2;panel_efficiency_pct;ambient_temp_C;voltage_V;current_A;frequency_Hz;reactive_power_kvar;sensor_v1_legacy;estimated_yield_daily ;cloud_cover_pct;humidity_pct;wind_speed_ms;kw_output ;kw_output;forecast_yield
2024-03-16 20:15:00;29,6600;16,4362;62,7945;83,7729;74,9981;75,1577;68,7475;89,2585;82,3181;2,3707;44,6778;72,3567;7,3759;51,6699;-10,0000;0,0000;0,0000
2024-03-16 20:30:00;27,0200;7,6183;33,2077;12,6319;24,7824;66,2549;89,3356;96,6080;38,8876;81,7627;62,5465;21,5274;56,4718;7,0795;-10,0000;0,0000;0,0000
2024-03-16 20:45:00;31,5000;4,2003;85,0081;82,7603;86,4476;53,3057;24,2836;43,2088;21,5929;12,8986;32,0680;41,2834;39,3520;70,5954;-10,0000;0,0000;0,0000
16.03.2024 21:00:00;28,1200;59,1364;74,0367;33,0213;44,5658;9,4766;66,6262;64,8993;65,1986;13,1269;53,3774;48,0718;26,0560;16,6228;-10,0000;0,0000;0,0000
2024-03-16 21:15:00;34,1300;52,4817;78,5567;62,4973;72,1647;82,9679;97,9355;54,5325;82,4700;97,2107;58,0218;51,6750;66,3820;63,2444;-10,0000;0,0000;0,0000
2024-03-16 21:30:00;30,3800;8,6474;68,7664;16,2299;82,0151;49,2344;92,6069;41,1543;63,5959;76,3159;11,9857;75,0175;25,6651;13,3311;888888.8;0,0000;0,0000
2024-13-40 88:99:00;31,4000;52,1702;20,5293;5,2546;53,3938;21,5380;3,1505;66,7893;1,2815;84,1038;20,2794;83,0492;71,7676;96,6053;4.717,1781;0,0000;0,0000
2024-13-40 88:99:00;32,5800;59,0660;65,5898;97,7097;95,4419;10,8547;46,0809;19,4723;57,9863;54,8802;56,1383;32,0318;95,3256;31,3034;4.717,1781;0,0000;0,0000
2024-03-16 22:15:00;30,6600;80,9183;70,0148;55,9802;19,7607;75,0016;76,7328;14,5247;75,8612;0,0169;59,8820;39,2003;49,4019;96,1220;-10,0000;0,0000;0,0000
2024-03-16 22:30:00;25,1800;94,7401;15,0125;7,3078;61,5672;78,7754;70,5624;36,2246;88,9556;73,2229;84,0506;57,8089;37,2783;53,2760;-10,0000;0,0000;0,0000
2024-03-16 22:45:00;31,4200;15,6023;22,0626;33,8504;75,2047;63,2055;96,1460;13,8952;80,4818;72,8948;60,6927;34,0815;2,0651;86,0481;-10,0000;0,0000;0,0000
2024-03-16 23:00:00;27,1900;90,0074;62,6018;1,6896;2,2940;77,5575;88,0201;58,4524;70,4132;26,7866;93,6190;31,1008;30,4657;7,5864;-10,0000;0,0000;0,0000
16.03.2024 23:15:00;29,2700;55,6305;99,8422;89,9048;85,7127;22,0372;82,7665;82,8202;40,8100;31,2396;46,7263;80,8083;41,9026;90,2387;-10,0000;0,0000;0,0000
2024-03-16 23:30:00;28,3000;85,4138;80,8994;72,5790;65,0237;86,7469;18,1409;4,7219;59,2869;64,0047;27,1625;20,8221;66,6517;99,2453;-10,0000;0,0000;0,0000
2024-03-16 23:45:00;30,5900;89,2941;7,7829;28,4713;3,0197;36,3348;75,6658;59,0671;62,8163;67,2746;64,3482;75,7071;31,0795;47,3800;-10,0000;0,0000;0,0000
2024-03-14 00:00:00;29,8600;96,2182;16,7629;6,1209;45,5193;56,4591;63,0732;83,7248;36,5508;44,9132;36,3483;35,1613;1,7479;28,1720;-10,0000;0,0000;0,0000
2024-03-16 21:30:00;30,3800;8,6474;68,7664;16,2299;82,0151;49,2344;92,6069;41,1543;63,5959;76,3159;11,9857;75,0175;25,6651;13,3311;-10,0000;0,0000;0,0000
2024-03-14 16:15:00;44,4100;77,5419;52,0201;92,3071;79,7007;32,5166;13,1068;74,9576;88,3521;84,3426;41,6357;12,8905;34,0018;28,5296;585,7124;1.119,9392;483,1796
