System Export Report
Generated: 2024-03-17
Status: OK
timestamp	;inverter_temperature_C;grid_export_raw;irradiance_w_m2;panel_efficiency_pct;ambient_temp_C;voltage_V;current_A;frequency_Hz;reactive_power_kvar;sensor_v1_legacy;estimated_yield_daily ;cloud_cover_pct;humidity_pct;wind_speed_ms;yield_wh ;yield_wh;forecast_yield
2024-03-16 18:45:00;32,2400;6,6724;3,9561;6,0389;93,4524;4,0405;40,5056;5,3846;69,6114;6,5458;36,8682;87,0829;66,8375;53,3776;-1.500,0000;0,0000;0,0000
2024-03-16 19:00:00;33,5300;85,9872;91,2095;24,4570;62,7064;36,7081;56,1836;73,8574;98,0350;44,4642;79,1691;88,6713;33,7851;31,8361;-1.500,0000;0,0000;0,0000
2024-03-16 19:15:00;32,6100;8,2493;30,2629;24,6574;27,3418;28,7106;35,4316;90,3244;29,3469;31,6357;19,2912;21,9325;98,9903;7,5379;-1.500,0000;0,0000;0,0000
2024-03-16 19:30:00;30,3400;62,0266;33,0228;83,0726;70,8037;69,6267;60,7799;66,8290;64,4475;20,1313;63,4970;62,4537;56,9442;48,1616;-1.500,0000;0,0000;0,0000
2024-03-16 19:45:00;30,8800;7,2308;27,1801;0,1204;57,7606;33,1888;1,5018;67,0660;68,0121;96,0041;26,2846;91,6886;23,6690;28,1218;-1.500,0000;0,0000;0,0000
2024-03-16 20:00:00;29,1500;65,3931;80,3175;51,0408;48,2006;99,1498;49,5347;43,3709;68,0308;47,0414;18,7899;43,7581;90,4226;5,5517;-1.500,0000;0,0000;0,0000
16.03.2024 20:15:00;27,6400;38,2535;70,2446;63,8668;6,5401;20,8402;10,2038;95,2565;58,7450;49,4704;42,2552;40,9141;42,5990;28,1620;-1.500,0000;0,0000;0,0000
16.03.2024 20:30:00;27,6000;30,5466;34,0600;59,9484;41,4875;83,9510;18,9592;10,9560;28,8234;84,7174;74,8078;27,1032;35,9236;62,7502;-1.500,0000;0,0000;0,0000
2024-03-16 20:45:00;29,4900;28,6949;38,6642;22,6067;70,2079;45,0396;15,5930;7,4637;7,2797;23,5024;6,1741;25,8268;47,8857;0,3227;-1.500,0000;0,0000;0,0000
2024-03-16 21:00:00;31,7600;62,0343;48,2357;50,5315;43,4760;65,3819;90,7706;30,4157;9,9760;28,5277;89,9367;2,3991;57,1040;99,8835;-1.500,0000;0,0000;0,0000
2024-03-16 21:15:00;28,9600;65,6529;53,6488;16,9938;5,8915;59,9505;90,6461;0,1705;32,7374;7,2756;74,2489;84,9352;88,3874;68,0497;-1.500,0000;0,0000;0,0000
2024-03-16 21:30:00;32,4500;48,0063;39,2643;23,7550;79,1928;97,0163;10,6608;72,0212;15,7198;25,6411;8,8709;87,0217;68,7966;73,0101;-1.500,0000;0,0000;0,0000
2024-03-16 21:45:00;26,0600;52,8670;62,3178;33,7760;71,6067;19,6961;83,7964;15,9612;80,5925;4,8999;98,1037;52,4627;48,8737;35,5695;-1.500,0000;0,0000;0,0000
16.03.2024 22:00:00;31,6700;13,0705;77,5832;89,6509;20,9758;55,5921;52,5809;90,0612;14,5672;28,7590;27,8411;4,2919;22,6893;75,6876;-1.500,0000;0,0000;0,0000
16.03.2024 22:15:00;31,5800;37,7831;20,1743;27,7861;46,2325;65,3751;14,4304;57,6068;47,8743;37,0446;23,1784;79,5877;74,3809;11,3127;-1.500,0000;0,0000;0,0000
2024-03-16 22:30:00;30,0900;32,9836;39,4227;47,7247;31,2713;19,8818;50,7900;43,0066;54,8832;40,9621;25,3342;56,8403;14,0247;1,8909;-1.500,0000;0,0000;0,0000
2024-03-16 22:45:00;32,3300;85,2454;34,1714;67,6308;14,1819;34,1725;38,9797;84,4326;70,0481;74,8773;99,0406;58,6948;67,9156;65,2621;-1.500,0000;0,0000;0,0000
2024-03-16 23:00:00;26,8000;1,8247;65,8716;35,0744;22,6137;59,9971;71,2874;23,7846;25,0869;0,1474;50,7732;31,4233;30,7198;79,1260;-1.500,0000;0,0000;0,0000
2024-03-16 23:15:00;30,8400;58,5659;59,4917;27,7687;53,4596;19,5229;0,8294;48,4736;63,7089;70,7825;37,8901;87,4918;80,7528;53,3338;-1.500,0000;0,0000;0,0000
2024-03-16 23:30:00;28,1700;43,9289;57,1529;15,4640;20,4741;36,4550;77,7138;28,7210;92,6679;66,8328;42,0623;65,8597;58,5259;9,6387;-1.500,0000;0,0000;0,0000
2024-13-40 88:99:00;28,1400;41,6781;37,0790;81,8912;60,5796;96,3294;2,9139;46,7409;73,8754;94,3716;60,8927;29,0431;70,9765;43,8252;765.402,9603;0,0000;0,0000
2024-03-15 15:15:00;51,0700;70,7659;11,9338;53,7037;3,4218;61,4199;87,8358;43,3198;4,5542;86,3403;57,0154;2,7363;75,0261;47,1477;-999.0;284.839,5283;160.858,4313
2024-03-16 09:00:00;55,5100;45,7981;30,4421;51,5513;36,1935;5,8057;3,6545;43,7165;52,2399;69,9104;18,8370;15,5507;73,2494;55,1059;158.386,2385;300.586,1284;199.441,9371
2024-03-16 13:15:00;62,3600;89,1003;88,0849;36,1452;17,8876;56,9576;43,5751;79,8094;47,0984;14,2180;5,0676;40,2430;30,1947;97,5608;-999.0;422.464,3373;254.896,4163
