System Export Report
Generated: 2024-03-17
Status: OK
timestamp	;inverter_temperature_C;grid_export_raw;irradiance_w_m2;panel_efficiency_pct;ambient_temp_C;voltage_V;current_A;frequency_Hz;reactive_power_kvar;sensor_v1_legacy;estimated_yield_daily ;cloud_cover_pct;humidity_pct;wind_speed_ms;yield ;yield;forecast_yield
2024-03-16 18:45:00;28,6900;72,3524;58,0506;77,1677;69,7770;62,5825;82,0704;89,2423;61,2973;38,6652;25,6860;61,6359;88,0437;52,3293;-2.000,0000;0,0000;0,0000
2024-03-16 19:00:00;29,8600;77,3814;65,0078;43,1174;12,2431;6,4704;55,2382;67,6487;53,5897;24,2063;16,7077;96,8392;29,9743;15,7698;-2.000,0000;0,0000;0,0000
2024-03-16 19:15:00;29,8300;1,3049;27,2236;44,0425;67,9031;84,8906;20,0920;24,7601;73,8539;57,5291;69,7850;5,0803;60,1102;84,2496;-2.000,0000;0,0000;0,0000
2024-03-16 19:30:00;30,3100;14,3238;58,4627;88,7805;37,3201;78,2243;9,0731;83,5554;43,0064;96,9746;68,3712;1,3329;42,9182;16,7328;N/A;0,0000;0,0000
2024-03-16 19:45:00;28,0600;66,8857;88,9098;33,2925;50,0081;91,9035;1,5310;80,6209;11,0286;48,5084;95,6444;6,3898;2,8958;47,9440;-2.000,0000;0,0000;0,0000
2024-03-16 20:00:00;32,1000;77,4254;94,8038;78,7832;29,6962;27,1685;85,2373;52,8399;31,2394;93,5756;5,0081;86,5620;35,8971;12,0463;-2.000,0000;0,0000;0,0000
2024-03-16 20:15:00;26,8700;6,3906;88,6723;82,7848;52,9195;90,4977;51,2446;67,8688;5,3462;26,7779;35,0317;60,3420;76,9386;85,3537;-2.000,0000;0,0000;0,0000
16.03.2024 20:30:00;30,2800;56,1577;21,6409;3,8371;48,8374;61,8893;56,2326;63,2667;66,2571;41,7869;23,3504;69,4335;79,8145;32,9612;-2.000,0000;0,0000;0,0000
2024-03-16 20:45:00;31,9900;24,2698;93,3989;26,4774;17,3460;84,6661;63,9680;14,4654;13,3776;44,4997;6,0676;7,3560;9,8772;80,6617;-2.000,0000;0,0000;0,0000
16.03.2024 21:00:00;28,4000;26,4920;75,0519;53,1590;55,4461;45,6074;3,7299;96,0357;75,7301;52,4820;14,2859;92,0456;38,8068;11,5496;-2.000,0000;0,0000;0,0000
2024-03-16 21:15:00;30,4900;90,9639;43,7382;10,9263;24,0559;16,0992;69,5050;9,6545;65,1085;90,8279;97,2230;84,7674;7,3928;81,6557;-2.000,0000;0,0000;0,0000
2024-03-16 21:30:00;28,6000;81,7607;58,5136;9,2797;48,8767;64,5517;26,0665;47,1233;93,9796;49,9687;24,9798;70,7265;8,8616;55,0480;-2.000,0000;0,0000;0,0000
2024-03-16 21:45:00;28,1300;13,2936;74,0521;72,1470;58,9034;78,5414;72,5946;32,2912;70,0903;76,4417;42,6941;79,1622;44,0485;79,7568;-2.000,0000;0,0000;0,0000
2024-03-16 22:00:00;28,9800;75,4987;92,0468;21,0360;55,3210;0,8547;58,1823;43,3724;51,4401;45,5895;88,9327;50,3240;15,9067;46,1215;-2.000,0000;0,0000;0,0000
2024-03-16 22:15:00;28,7700;50,7134;70,1919;67,2270;66,0986;42,7996;52,2600;54,7240;85,2090;3,7051;36,2043;58,7493;72,5419;32,2916;-2.000,0000;0,0000;0,0000
2024-03-16 22:30:00;30,8100;52,9628;42,6713;20,4075;24,3185;96,4589;90,5580;8,8058;64,7314;65,6617;7,4491;57,4265;71,3340;29,3621;-2.000,0000;0,0000;0,0000
16.03.2024 22:45:00;30,5600;40,4880;23,8407;64,7756;44,5557;62,6462;1,6730;51,4489;35,9096;30,4519;65,5617;14,0648;88,1104;23,9916;-2.000,0000;0,0000;0,0000
2024-03-16 23:00:00;27,7400;33,3256;81,1832;3,2508;62,8623;40,9680;4,3459;24,7732;91,5887;93,1179;85,1159;26,5187;64,0463;46,2328;-2.000,0000;0,0000;0,0000
2024-03-16 23:15:00;30,0400;59,7815;99,4314;17,0607;89,7905;58,8505;48,7023;12,4846;18,1640;67,2891;61,1324;97,0717;37,2190;74,5767;888888.8;0,0000;0,0000
16.03.2024 23:30:00;32,6400;9,7476;60,3167;95,8705;3,7576;95,3938;33,0991;70,2602;36,0854;36,0631;95,5292;46,1893;28,7601;52,5985;-2.000,0000;0,0000;0,0000
2024-03-16 23:45:00;32,7000;70,0063;89,0181;54,4214;19,9390;2,4062;12,4318;97,2444;55,3318;22,7982;15,2909;11,6270;34,4870;10,0767;-2.000,0000;0,0000;0,0000
2024-03-16 23:15:00;30,0400;59,7815;99,4314;17,0607;89,7905;58,8505;48,7023;12,4846;18,1640;67,2891;61,1324;97,0717;37,2190;74,5767;-2.000,0000;0,0000;0,0000
2024-03-15 04:45:00;32,8500;32,4485;36,9928;36,5718;93,1552;43,7981;45,3442;38,8339;82,7071;91,3705;61,2159;5,7764;78,6780;95,8032;-2.000,0000;0,0000;0,0000
15.03.2024 02:30:00;28,7600;81,0551;99,6785;28,1190;90,4207;24,0910;87,9866;9,0482;39,2722;30,3919;38,0788;24,4749;35,8563;0,5389;-2.000,0000;0,0000;0,0000
