System Export Report
Generated: 2024-03-17
Status: OK
timestamp	;inverter_temperature_C;grid_export_raw;irradiance_w_m2;panel_efficiency_pct;ambient_temp_C;voltage_V;current_A;frequency_Hz;reactive_power_kvar;sensor_v1_legacy;estimated_yield_daily ;cloud_cover_pct;humidity_pct;wind_speed_ms;energy_out ;energy_out;forecast_yield
2024-03-16 19:15:00;32,5600;90,4675;32,2431;28,5405;13,9241;77,8108;46,8183;70,8788;89,7615;84,9386;7,3395;89,9362;78,5660;55,3100;8.500,0000;0,0000;0,0000
2024-03-16 19:30:00;27,7400;47,2498;37,3760;35,0406;15,8220;77,9973;76,6758;65,0721;37,8788;69,3412;32,7840;53,1408;12,6930;13,5076;8.500,0000;0,0000;0,0000
2024-03-16 19:45:00;35,5800;20,8889;82,5065;62,0765;5,0483;96,8860;97,0819;34,4291;58,2020;11,8644;54,4152;33,6120;43,6648;29,4174;8.500,0000;0,0000;0,0000
2024-03-16 20:00:00;31,2400;52,4989;87,8674;74,1578;18,8088;19,8414;72,4115;37,7608;58,0525;36,2882;22,0539;53,3748;79,0649;90,3182;8.500,0000;0,0000;0,0000
2024-03-16 20:15:00;31,3400;73,2128;4,9568;62,6695;68,6653;11,8665;86,3835;82,3199;44,6084;26,8266;64,3503;84,8198;63,3964;42,7596;8.500,0000;0,0000;0,0000
2024-03-16 20:30:00;27,8600;14,2855;60,1406;81,2691;25,5691;78,2329;24,6524;63,8965;40,2682;65,9734;9,8351;47,6094;14,9545;45,6278;8.500,0000;0,0000;0,0000
2024-03-16 20:45:00;31,0800;63,7655;57,0932;54,2625;94,9066;97,6125;10,9585;98,4624;28,2982;11,1266;31,7747;42,9403;13,7368;47,0253;8.500,0000;0,0000;0,0000
2024-03-16 21:00:00;28,7500;97,8726;66,5341;72,8788;54,2313;37,6104;5,0446;14,5984;7,4511;88,8770;29,0494;29,5147;73,3426;98,7932;8.500,0000;0,0000;0,0000
2024-03-16 21:15:00;28,7000;11,7536;58,6413;65,9023;29,0532;19,4899;34,3642;24,6698;78,8789;91,5758;23,2447;7,2761;91,6677;79,8507;888888.8;0,0000;0,0000
2024-03-16 21:30:00;27,4300;96,6438;13,6172;60,6777;2,3118;49,9754;75,7806;5,1877;97,0197;40,2699;5,6862;69,3145;62,3756;47,0289;8.500,0000;0,0000;0,0000
16.03.2024 21:45:00;25,3500;98,1401;82,7754;69,5765;7,1878;47,4404;8,1191;96,8874;59,9221;10,0986;21,2888;84,6743;33,9730;94,5880;8.500,0000;0,0000;0,0000
2024-03-16 22:00:00;29,6400;98,2811;87,9679;78,6748;36,7104;60,0933;33,7991;25,2860;39,3859;98,8412;36,0751;16,1376;29,8719;66,5196;8.500,0000;0,0000;0,0000
16.03.2024 22:15:00;31,9800;72,0056;44,0528;69,9558;62,0848;91,8643;33,0929;16,9116;55,1863;30,0460;62,6814;61,1487;10,3003;53,0611;8.500,0000;0,0000;0,0000
16.03.2024 22:30:00;30,2100;84,9641;97,1911;78,0208;51,3213;42,8281;29,4113;78,3415;3,2116;0,2336;5,2909;97,7104;97,3348;42,5303;8.500,0000;0,0000;0,0000
2024-03-16 22:45:00;31,0100;49,0415;40,8306;24,5837;38,4509;29,3926;14,3305;93,1568;14,9595;89,8670;18,1564;10,2372;78,7339;24,7421;8.500,0000;0,0000;0,0000
2024-03-16 23:00:00;29,2200;64,0689;60,5709;89,1498;63,8348;0,7453;57,0648;48,1891;34,0910;81,5214;41,5910;47,8954;34,7203;0,9014;8.500,0000;0,0000;0,0000
16.03.2024 23:15:00;29,4500;42,5059;45,4673;44,0654;48,8428;67,7920;97,4765;80,2209;97,5786;15,9984;77,5384;22,7422;86,0043;49,5267;8.500,0000;0,0000;0,0000
2024-03-16 23:30:00;28,9100;27,9363;93,2992;94,3282;19,4451;5,0678;7,2026;43,7403;26,5430;65,8621;45,3845;58,1679;61,3394;48,9344;8.500,0000;0,0000;0,0000
2024-03-16 23:45:00;29,1700;73,9207;65,8314;54,4117;54,0190;55,4238;61,9505;49,0134;60,5159;94,3979;26,5368;26,1783;90,8342;22,1978;8.500,0000;0,0000;0,0000
16.03.2024 09:45:00;61,3200;93,3434;32,9339;44,0546;15,0006;2,2274;37,3179;6,8093;7,8726;88,3322;84,0807;3,0544;93,8650;21,8531;195.753,2716;352.036,1506;115.303,8434
2024-03-15 05:15:00;28,8700;1,3343;25,5747;37,6181;3,3693;58,9697;7,8831;61,8621;9,5847;77,7566;12,6075;98,6994;90,3507;84,0793;8.500,0000;0,0000;0,0000
2024-03-16 21:15:00;28,7000;11,7536;58,6413;65,9023;29,0532;19,4899;34,3642;24,6698;78,8789;91,5758;23,2447;7,2761;91,6677;79,8507;8.500,0000;0,0000;0,0000
