System Export Report
Generated: 2024-03-17
Status: OK
timestamp	;inverter_temperature_C;grid_export_raw;irradiance_w_m2;panel_efficiency_pct;ambient_temp_C;voltage_V;current_A;frequency_Hz;reactive_power_kvar;sensor_v1_legacy;estimated_yield_daily ;cloud_cover_pct;humidity_pct;wind_speed_ms;generation ;generation;forecast_yield
2024-03-16 21:30:00;28,4900;88,9147;48,0492;15,2258;85,5137;39,6855;45,5565;17,0370;24,7316;70,9443;62,7020;47,6100;21,7423;44,6667;-15,0000;0,0000;0,0000
2024-03-16 21:45:00;31,1800;41,7951;41,1348;4,1252;31,1007;65,4628;19,4846;64,2661;92,4347;71,9659;29,9459;33,3793;52,2136;84,9190;-15,0000;0,0000;0,0000
2024-03-16 22:00:00;28,4900;85,5306;86,7945;19,0193;81,3975;3,9461;71,7615;20,1121;16,0642;70,0969;80,3996;44,6725;8,4806;75,6172;-15,0000;0,0000;0,0000
2024-03-16 22:15:00;31,7300;63,7120;14,1418;81,6344;85,3104;31,5914;37,4671;22,9936;65,6309;69,9995;90,5707;52,7801;51,3256;15,2438;-15,0000;0,0000;0,0000
2024-03-16 22:30:00;32,2200;21,9075;6,7801;47,5391;99,9286;57,2211;65,1859;61,6757;3,9724;42,0847;24,1760;76,3563;31,5270;98,7934;-15,0000;0,0000;0,0000
16.03.2024 22:45:00;30,0000;52,8708;64,4754;38,1863;92,8486;59,5060;16,9628;30,7803;50,0976;72,1194;68,7715;7,8777;38,9939;94,4978;-15,0000;0,0000;0,0000
2024-03-16 23:00:00;28,1100;25,7378;58,2790;88,7225;62,7446;18,6092;43,3510;85,4560;14,0197;61,7001;50,6659;60,3525;65,1311;5,9196;-15,0000;0,0000;0,0000
2024-03-16 23:15:00;28,9600;53,4165;54,4993;52,2606;80,1467;62,0927;41,5828;98,4197;47,9628;97,0067;18,4308;23,2199;96,0809;41,6567;-15,0000;0,0000;0,0000
2024-03-16 23:30:00;30,1500;53,7665;63,4576;53,3348;99,4977;56,8125;30,6551;27,0187;80,5913;40,1968;61,4712;68,2296;25,3840;30,8104;-15,0000;0,0000;0,0000
16.03.2024 23:45:00;29,0900;69,3685;94,4807;35,6800;1,6710;57,9770;45,1414;81,5415;78,4320;48,8096;89,5211;3,7190;53,1220;9,3069;-15,0000;0,0000;0,0000
16.03.2024 11:00:00;66,6900;21,1417;94,8380;27,0303;15,4217;93,9074;16,2223;13,5359;69,9427;0,4568;81,8192;4,5195;50,8786;45,3450;240,2233;479,8197;206,9749
2024-03-16 14:15:00;60,8500;19,5373;82,5563;89,7200;68,9283;90,5685;24,0353;15,9338;24,9047;40,7380;76,7688;98,7260;25,7661;88,5142;214,3717;431,2188;220,5223
2024-03-14 10:15:00;64,7500;46,6912;78,3206;55,9046;55,8170;8,0131;69,0751;35,7650;6,8914;78,0365;17,0930;47,7906;20,1231;45,8865;234,1663;468,4326;235,4531
