timestamp,zone,temperature_c
2023-07-27 10:00:00,dairy,3.91
2023-07-27 10:00:00,Dry,17.42
2023-07-27 12:00:00,Frozen,"-16,86"
2023-07-27 12:00:00,Meat,1.9
2023-07-27 12:00:00,dairy,3.98
2023-07-27 12:00:00,Dry,18.12
2023-07-27 14:00:00,Frozen,"-17,34"
2023-07-27 14:00:00,Meat,2.21
2023-07-27 14:00:00,dairy,5.17
2023-07-27 14:00:00,Dry,15.33
2023-07-27 16:00:00,Frozen,"-16,84"
2023-07-27 16:00:00,Meat,1.7
2023-07-27 16:00:00,dairy,4.23
2023-07-27 16:00:00,Dry,18.07
2023-07-27 18:00:00,Frozen,"-16,62"
2023-07-27 18:00:00,Meat,2.47
2023-07-27 18:00:00,dairy,4.08
2023-07-27 18:00:00,Dry,19.7
2023-07-27 20:00:00,Frozen,"-18,17"
2023-07-27 20:00:00,Meat,2.64
2023-07-27 20:00:00,dairy,4.15
2023-07-27 20:00:00,Dry,19.62
2023-07-27 22:00:00,Frozen,"-17,61"
2023-07-27 22:00:00,Meat,1.67
2023-07-27 22:00:00,dairy,4.06
2023-07-27 22:00:00,Dry,17.97
2023-07-28 00:00:00,Frozen,"-16,86"
2023-07-28 00:00:00,Meat,2.43
2023-07-28 00:00:00,dairy,3.29
2023-07-28 00:00:00,Dry,19.46
2023-07-28 02:00:00,Frozen,"-17,0"
2023-07-28 02:00:00,Meat,1.92
2023-07-28 02:00:00,dairy,3.41
2023-07-28 02:00:00,Dry,18.75
2023-07-28 04:00:00,Frozen,"-18,21"
2023-07-28 04:00:00,Meat,2.26
2023-07-28 04:00:00,dairy,3.4
2023-07-28 04:00:00,Dry,18.08
2023-07-28 06:00:00,Frozen,"-17,06"
2023-07-28 06:00:00,Meat,2.47
2023-07-28 06:00:00,dairy,3.93
2023-07-28 06:00:00,Dry,16.96
2023-07-28 08:00:00,Frozen,"-17,25"
2023-07-28 08:00:00,Meat,2.51
2023-07-28 08:00:00,dairy,4.21
2023-07-28 08:00:00,Dry,17.42
2023-07-28 10:00:00,Frozen,"-17,12"
2023-07-28 10:00:00,Meat,1.37
2023-07-28 10:00:00,dairy,4.16
2023-07-28 10:00:00,Dry,15.36
2023-07-28 12:00:00,Frozen,"-16,62"
2023-07-28 12:00:00,Meat,2.05
2023-07-28 12:00:00,dairy,4.95
2023-07-28 12:00:00,Dry,16.35
2023-07-28 14:00:00,Frozen,"-17,05"
2023-07-28 14:00:00,Meat,2.72
2023-07-28 14:00:00,dairy,4.48
2023-07-28 14:00:00,Dry,16.96
2023-07-28 16:00:00,Frozen,"-16,89"
2023-07-28 16:00:00,Meat,2.0
2023-07-28 16:00:00,dairy,4.11
2023-07-28 16:00:00,Dry,16.95
2023-07-28 18:00:00,Frozen,"-17,04"
2023-07-28 18:00:00,Meat,1.36
2023-07-28 18:00:00,dairy,4.05
2023-07-28 18:00:00,Dry,18.68
2023-07-28 20:00:00,Frozen,"-17,11"
2023-07-28 20:00:00,Meat,1.35
2023-07-28 20:00:00,dairy,4.4
2023-07-28 20:00:00,Dry,18.55
2023-07-28 22:00:00,Frozen,"-17,36"
2023-07-28 22:00:00,Meat,1.89
2023-07-28 22:00:00,dairy,3.4
2023-07-28 22:00:00,Dry,16.46
2023-07-29 00:00:00,Frozen,"-17,27"
2023-07-29 00:00:00,Meat,2.49
2023-07-29 00:00:00,dairy,3.74
2023-07-29 00:00:00,Dry,18.96
2023-07-29 02:00:00,Frozen,"-17,27"
2023-07-29 02:00:00,Meat,2.1
2023-07-29 02:00:00,dairy,3.94
2023-07-29 02:00:00,Dry,19.31
2023-07-29 04:00:00,Frozen,"-17,27"
2023-07-29 04:00:00,Meat,1.37
2023-07-29 04:00:00,dairy,3.45
2023-07-29 04:00:00,Dry,17.2
2023-07-29 06:00:00,Frozen,"-17,62"
2023-07-29 06:00:00,Meat,2.16
2023-07-29 06:00:00,dairy,3.81
2023-07-29 06:00:00,Dry,21.56
2023-07-29 08:00:00,Frozen,"-17,87"
2023-07-29 08:00:00,Meat,2.08
2023-07-29 08:00:00,dairy,3.55
2023-07-29 08:00:00,Dry,17.26
2023-07-29 10:00:00,Frozen,"-16,93"
2023-07-29 10:00:00,Meat,1.07
2023-07-29 10:00:00,dairy,4.09
2023-07-29 10:00:00,Dry,20.85
2023-07-29 12:00:00,Frozen,"-17,23"
2023-07-29 12:00:00,Meat,2.1
2023-07-29 12:00:00,dairy,4.41
2023-07-29 12:00:00,Dry,17.75
2023-07-29 14:00:00,Frozen,"-17,29"
2023-07-29 14:00:00,Meat,1.09
2023-07-29 14:00:00,dairy,4.26
2023-07-29 14:00:00,Dry,17.83
2023-07-29 16:00:00,Frozen,"-17,51"
2023-07-29 16:00:00,Meat,2.05
2023-07-29 16:00:00,dairy,3.77
2023-07-29 16:00:00,Dry,17.21
2023-07-29 18:00:00,Frozen,"-16,7"
2023-07-29 18:00:00,Meat,1.46
2023-07-29 18:00:00,dairy,4.42
2023-07-29 18:00:00,Dry,15.9
2023-07-29 20:00:00,Frozen,"-17,33"
2023-07-29 20:00:00,Meat,2.77
2023-07-29 20:00:00,dairy,4.45
2023-07-29 20:00:00,Dry,18.15
2023-07-29 22:00:00,Frozen,"-17,47"
2023-07-29 22:00:00,Meat,1.79
2023-07-29 22:00:00,dairy,4.03
2023-07-29 22:00:00,Dry,18.06
2023-07-30 00:00:00,Frozen,"-17,05"
2023-07-30 00:00:00,Meat,1.99
2023-07-30 00:00:00,dairy,3.91
2023-07-30 00:00:00,Dry,15.84
2023-07-30 02:00:00,Frozen,"-17,26"
2023-07-30 02:00:00,Meat,2.37
2023-07-30 02:00:00,dairy,3.45
2023-07-30 02:00:00,Dry,17.72
2023-07-30 04:00:00,Frozen,"-17,41"
2023-07-30 04:00:00,Meat,2.04
2023-07-30 04:00:00,dairy,3.84
2023-07-30 04:00:00,Dry,20.22
2023-07-30 06:00:00,Frozen,"-16,75"
2023-07-30 06:00:00,Meat,1.48
2023-07-30 06:00:00,dairy,4.27
2023-07-30 06:00:00,Dry,16.84
2023-07-30 08:00:00,Frozen,"-17,29"
2023-07-30 08:00:00,Meat,2.13
2023-07-30 08:00:00,dairy,3.8
2023-07-30 08:00:00,Dry,19.34
2023-07-30 10:00:00,Frozen,"-17,39"
2023-07-30 10:00:00,Meat,1.75
2023-07-30 10:00:00,dairy,3.74
2023-07-30 10:00:00,Dry,17.15
2023-07-30 12:00:00,Frozen,"-16,45"
2023-07-30 12:00:00,Meat,2.25
2023-07-30 12:00:00,dairy,4.68
2023-07-30 12:00:00,Dry,21.4
2023-07-30 14:00:00,Frozen,"-17,52"
2023-07-30 14:00:00,Meat,2.03
2023-07-30 14:00:00,dairy,3.53
2023-07-30 14:00:00,Dry,16.83
2023-07-30 16:00:00,Frozen,"-17,32"
2023-07-30 16:00:00,Meat,1.58
2023-07-30 16:00:00,dairy,3.58
2023-07-30 16:00:00,Dry,17.78
2023-07-30 18:00:00,Frozen,"-17,61"
2023-07-30 18:00:00,Meat,2.34
2023-07-30 18:00:00,dairy,3.63
2023-07-30 18:00:00,Dry,22.21
2023-07-30 20:00:00,Frozen,"-17,23"
2023-07-30 20:00:00,Meat,2.03
2023-07-30 20:00:00,dairy,3.48
2023-07-30 20:00:00,Dry,20.56
2023-07-30 22:00:00,Frozen,"-16,44"
2023-07-30 22:00:00,Meat,2.12
2023-07-30 22:00:00,dairy,3.46
2023-07-30 22:00:00,Dry,18.32
2023-07-31 00:00:00,Frozen,"-17,56"
2023-07-31 00:00:00,Meat,2.58
2023-07-31 00:00:00,dairy,4.32
2023-07-31 00:00:00,Dry,18.14
2023-07-31 02:00:00,Frozen,"-18,22"
2023-07-31 02:00:00,Meat,1.61
2023-07-31 02:00:00,dairy,4.28
2023-07-31 02:00:00,Dry,19.82
2023-07-31 04:00:00,Frozen,"-16,45"
2023-07-31 04:00:00,Meat,1.36
2023-07-31 04:00:00,dairy,4.12
2023-07-31 04:00:00,Dry,19.52
2023-07-31 06:00:00,Frozen,"-17,83"
2023-07-31 06:00:00,Meat,2.0
2023-07-31 06:00:00,dairy,4.11
2023-07-31 06:00:00,Dry,17.55
2023-07-31 08:00:00,Frozen,"-17,93"
2023-07-31 08:00:00,Meat,1.87
2023-07-31 08:00:00,dairy,3.87
2023-07-31 08:00:00,Dry,17.78
2023-07-31 10:00:00,Frozen,"-17,28"
2023-07-31 10:00:00,Meat,1.82
2023-07-31 10:00:00,dairy,3.98
2023-07-31 10:00:00,Dry,18.66
2023-07-31 12:00:00,Frozen,"-17,15"
2023-07-31 12:00:00,Meat,1.84
2023-07-31 12:00:00,dairy,4.04
2023-07-31 12:00:00,Dry,15.12
2023-07-31 14:00:00,Frozen,"-16,76"
2023-07-31 14:00:00,Meat,2.0
2023-07-31 14:00:00,dairy,4.02
2023-07-31 14:00:00,Dry,19.44
2023-07-31 16:00:00,Frozen,"-17,98"
2023-07-31 16:00:00,Meat,1.21
2023-07-31 16:00:00,dairy,4.11
2023-07-31 16:00:00,Dry,17.99
2023-07-31 18:00:00,Frozen,"-16,91"
2023-07-31 18:00:00,Meat,1.82
2023-07-31 18:00:00,dairy,4.27
2023-07-31 18:00:00,Dry,19.4
2023-07-31 20:00:00,Frozen,"-16,76"
2023-07-31 20:00:00,Meat,1.9
2023-07-31 20:00:00,dairy,3.16
2023-07-31 20:00:00,Dry,19.15
2023-07-31 22:00:00,Frozen,"-16,39"
2023-07-31 22:00:00,Meat,2.26
2023-07-31 22:00:00,dairy,3.65
2023-07-31 22:00:00,Dry,19.01
