invoice_id,seller_id,buyer_id,invoice_date,net_amount,vat_amount,gross_amount,vat_rate,product_category,payment_delay_days
451025,8070,7491,2019-10-16,199.63,15.97,215.6,0.08,Pharmaceuticals,31
173485,8801,1567,2019-12-27,563.58,45.09,608.67,0.08,Machinery,42
557002,7911,8079,2019-03-14,503.77,115.87,619.64,0.23,,14
299300,6157,7353,2019-03-25,263.32,13.17,276.49,0.05,Services,52
453979,7867,9390,2019-11-16,583.02,46.64,629.66,0.08,Furniture,13
745958,9326,4090,2019-02-26,882.3,202.93,1085.23,0.23,Financial Services,47
314040,4560,8142,2019-05-29,2400.91,552.21,2953.12,0.23,Financial Services,51
751336,5895,8366,2019-02-16,1745.27,139.62,1884.89,0.08,Electronics,27
632055,6500,7894,2019-11-27,411.33,32.91,444.24,0.08,Office Supplies,10
610393,8096,9085,2019-05-03,184.02,9.2,193.22,0.05,Electronics,44
730313,2753,6631,2019-11-23,104.35,8.35,112.7,0.08,Machinery,5
672601,1888,12345679,2019-03-05,609.22,140.12,749.34,0.23,Services,25
370724,8522,9255,2019-04-17,245.07,12.25,257.32,0.05,Clothing,21
770820,7217,2968,2019-12-01,166.82,38.37,205.19,0.23,Furniture,56
751528,2906,5282,2019-09-24,1751.4,87.57,1838.97,0.05,Furniture,55
874073,4986,2530,2019-01-02,4126.87,949.18,5076.05,0.23,Automotive,42
893380,1151,1082,2019-05-09,16600.3,3818.07,20418.37,0.23,Clothing,6
730017,3548,4204,2019-02-25,6529.99,522.4,7052.39,0.08,Pharmaceuticals,36
437921,9316,6598,2019-02-13,365.73,18.29,384.02,0.05,Pharmaceuticals,22
999213,3284,5492,2019-10-14,510.65,25.53,536.18,0.05,Furniture,27
689122,9384,2030,2019-02-12,113.82,26.18,140.0,0.23,Financial Services,26
799479,5494,1627,2019-09-23,19064.22,4384.77,23448.99,0.23,Machinery,37
143056,7966,3126,2019-08-07,451.26,22.56,473.82,0.05,Services,9
280358,6211,9709,2019-07-07,183.36,42.17,225.53,0.23,Pharmaceuticals,4
815728,8709,3564,2019-02-14,1133.04,90.64,1223.68,0.08,,16
807006,1925,5261,2019-10-01,9294.61,464.73,9759.34,0.05,,58
171062,9292,5290,2019-08-20,3042.78,152.14,3194.92,0.05,Healthcare Equipment,21
513097,6526,3469,2019-04-04,6482.55,518.6,7001.15,0.08,Healthcare Equipment,34
796361,9735,8342,2019-05-23,5379.68,268.98,5648.66,0.05,,50
109423,3668,7170,2019-01-01,3171.54,729.45,3900.99,0.23,Software,28
456928,3286,1895,2019-08-23,3767.43,188.37,3955.8,0.05,Software,46
773591,5501,6990,2019-04-03,6085.82,304.29,6390.11,0.05,Clothing,43
449400,2065,8051,2019-08-08,3258.26,162.91,3421.17,0.05,Financial Services,38
587014,4245,1685,2019-12-18,754.38,173.51,927.89,0.23,Software,14
342988,5114,4355,2019-01-11,463.78,37.1,500.88,0.08,Services,27
134353,2409,67970315,2019-10-14,228.84,52.63,281.47,0.23,Services,38
961642,1765,9803,2019-11-14,6802.2,544.18,7346.38,0.08,Food,7
888359,2176,5297,2019-12-19,12516.45,625.82,13142.27,0.05,Clothing,30
436867,7867,2542,2019-01-13,9625.65,770.05,10395.7,0.08,Furniture,9
604268,9988,8472,2019-03-20,4776.72,382.14,5158.86,0.08,Clothing,15
645319,9259,8826,2019-10-28,439.99,35.2,475.19,0.08,,6
274056,4776,9412,2019-01-15,1188.26,273.3,1461.56,0.23,Services,15
666578,9308,5520,2019-03-01,22958.1,5280.36,28238.46,0.23,Office Supplies,4
311313,3808,5086,2019-06-21,181.28,14.5,195.78,0.08,Construction Materials,53
496814,4179,2635,2019-11-12,1590.62,127.25,1717.87,0.08,Electronics,46
429459,8940,4150,2019-07-21,793.27,63.46,856.73,0.08,Pharmaceuticals,6
722864,8422,7857,2019-04-05,180.21,9.01,189.22,0.05,Office Supplies,56
727069,7753,5086,2019-03-28,637.99,51.04,689.03,0.08,Construction Materials,59
977743,8368,4170,2019-03-08,538.71,43.1,581.81,0.08,Office Supplies,18
256963,5670,9981,2019-09-13,6659.75,1531.74,8191.49,0.23,Electronics,31
638772,9820,1851,2019-11-25,3752.15,862.99,4615.14,0.23,Machinery,21
569848,2715,2771,2019-10-26,329.94,26.4,356.34,0.08,Healthcare Equipment,23
198266,7247,8187,2019-01-03,411.6,94.67,506.27,0.23,Software,17
203433,1791,2293,2019-06-14,360.82,82.99,443.81,0.23,Education Services,30
342818,4340,1276628323,2019-10-26,1100.63,253.14,1353.77,0.23,Services,54
830534,9661,9206,2019-12-19,1184.04,59.2,1243.24,0.05,Electronics,6
875114,6542,6122,2019-06-10,798.12,39.91,838.03,0.05,Food,52
990387,5937,1179,2019-12-25,102.84,8.23,111.07,0.08,,57
134330,4276,1422,2019-03-19,567.05,130.42,697.47,0.23,Machinery,13
913414,8482,5217,2019-11-06,1273.04,292.8,1565.84,0.23,Automotive,26
707911,8785,5647,2019-09-13,5826.17,1340.02,7166.19,0.23,Software,52
742083,9347,7753,2019-09-23,2403.45,552.79,2956.24,0.23,Pharmaceuticals,23
470024,2553,4991,2019-08-23,116.28,26.74,143.02,0.23,Education Services,5
903262,4541,4276,2019-11-07,12418.23,620.91,13039.14,0.05,Software,24
646241,4412,7880,2019-03-25,4209.9,210.5,4420.4,0.05,Automotive,38
755833,1381,1786,2019-06-16,5660.75,452.86,6113.61,0.08,Food,51
863972,9484,1457,2019-09-10,173.91,40.0,213.91,0.23,Machinery,34
727629,1512,4880,2019-08-14,222.98,17.84,240.82,0.08,Clothing,4
100650,9384,9560,2019-06-08,844.7,42.24,886.94,0.05,Software,47
802443,3756,8645,2019-07-30,306.07,70.4,376.47,0.23,Furniture,35
312291,2213,6145,2019-10-11,9142.11,731.37,9873.48,0.08,Electronics,58
177134,5254,1754,2019-06-17,767.86,61.43,829.29,0.08,Services,29
233661,7353,2825,2019-06-13,5069.38,405.55,5474.93,0.08,Automotive,12
729326,7337,1798,2019-05-21,5756.15,460.49,6216.64,0.08,Machinery,22
166769,3717,2266,2019-11-17,122.8,9.82,132.62,0.08,Food,28
313269,2715,9598,2019-12-29,4407.22,352.58,4759.8,0.08,Construction Materials,2
286373,8615,6800,2019-05-13,692.64,34.63,727.27,0.05,Education Services,55
301436,2423,8383,2019-07-26,332.71,26.62,359.33,0.08,Construction Materials,31
585692,8152,5209,2019-03-14,9832.17,786.57,10618.74,0.08,Services,35
584273,5102,12345680,2019-09-12,1086.25,249.84,1336.09,0.23,,20
297495,8931,5452,2019-06-10,4497.88,359.83,4857.71,0.08,Pharmaceuticals,29
940403,8051,2253,2019-01-10,3784.35,189.22,3973.57,0.05,Services,23
363389,2508,9158,2019-09-09,7007.26,1611.67,8618.93,0.23,Pharmaceuticals,26
686448,5316,2518615027,2019-01-17,578.34,133.02,711.36,0.23,Services,59
706721,5859,2536,2019-09-18,1934.28,96.71,2030.99,0.05,Machinery,25
107150,9030,6168,2019-07-02,632.81,50.62,683.43,0.08,Machinery,50
773252,4925,5319,2019-08-16,20457.47,1636.6,22094.07,0.08,Pharmaceuticals,36
325456,9518,28608761,2019-01-12,153.18,35.23,188.41,0.23,Services,54
603296,5069,2536,2019-12-17,7537.14,602.97,8140.11,0.08,Software,26
657064,2536,5602,2019-10-25,4975.2,398.02,5373.22,0.08,Financial Services,54
403920,6750,2328,2019-07-08,5345.66,427.65,5773.31,0.08,Food,47
777231,1896,1526,2019-06-30,174.18,13.93,188.11,0.08,Office Supplies,39
902965,7258,7733,2019-01-18,580.12,29.01,609.13,0.05,Clothing,35
344257,5144,5232,2019-05-02,9419.4,2166.46,11585.86,0.23,Pharmaceuticals,29
165844,9709,9326,2019-02-12,15681.96,3606.85,19288.81,0.23,Services,60
607126,2492,9421,2019-01-26,143.66,11.49,155.15,0.08,Food,10
376132,1304,9204,2019-10-09,8204.87,1887.12,10091.99,0.23,Healthcare Equipment,31
670016,4634,9822,2019-08-25,879.41,43.97,923.38,0.05,Clothing,10
612276,6296,3836,2019-02-12,973.6,77.89,1051.49,0.08,Education Services,2
367672,2266,1055,2019-11-27,16570.38,828.52,17398.9,0.05,Food,12
933937,9971,4665,2019-11-05,8494.76,1953.79,10448.55,0.23,Services,2
256916,3478,2156,2019-08-26,5893.77,471.5,6365.27,0.08,Machinery,58
904833,9966,2116,2019-11-08,17930.93,4124.11,22055.04,0.23,,35
304480,9941,9085,2019-02-21,4579.03,366.32,4945.35,0.08,Automotive,16
243843,2176,6064,2019-11-21,248.38,19.87,268.25,0.08,Healthcare Equipment,13
680548,5263,9966,2019-10-03,990.3,49.52,1039.82,0.05,Healthcare Equipment,9
566195,1682,6543,2019-05-31,102.37,8.19,110.56,0.08,Electronics,55
572532,2492,6698,2019-10-11,1804.49,90.22,1894.71,0.05,,27
714362,2542,3738,2019-07-18,376.21,18.81,395.02,0.05,Pharmaceuticals,34
720212,1055,1304,2019-10-05,8120.77,406.04,8526.81,0.05,Furniture,34
425151,3828,9874,2019-01-17,177.88,40.91,218.79,0.23,Machinery,0
928764,5232,5290,2019-11-17,367.74,18.39,386.13,0.05,Pharmaceuticals,60
960690,3628,1760,2019-02-03,7476.33,373.82,7850.15,0.05,Food,24
453443,9717,5842,2019-09-01,460.71,23.04,483.75,0.05,Automotive,28
734036,2266,7396,2019-04-27,334.86,26.79,361.65,0.08,Software,0
820970,5034,9963,2019-07-29,2203.9,176.31,2380.21,0.08,Pharmaceuticals,47
216313,4081,5615,2019-11-15,2953.16,236.25,3189.41,0.08,Healthcare Equipment,5
804850,6517,9167,2019-06-26,9635.53,770.84,10406.37,0.08,Machinery,60
421357,7350,12345680,2019-11-25,467.47,107.52,574.99,0.23,Services,54
964431,5209,12345679,2019-08-23,224.33,51.6,275.93,0.23,Services,20
269990,3851,3851937024,2019-04-04,1381.26,317.69,1698.95,0.23,Services,0
376562,9185,8919,2019-10-13,521.66,41.73,563.39,0.08,Services,44
705394,6132,2213,2019-08-11,463.32,37.07,500.39,0.08,Food,38
474882,3365,7326,2019-03-25,659.95,151.79,811.74,0.23,,24
915338,2326,7777,2019-12-09,1399.17,69.96,1469.13,0.05,Automotive,43
975287,1256,8852,2019-10-05,1490.95,119.28,1610.23,0.08,Clothing,3
742175,8814,4512,2019-04-30,1787.54,89.38,1876.92,0.05,Office Supplies,40
176511,7258,3251,2019-11-02,11044.54,883.56,11928.1,0.08,Machinery,51
768778,9621,6420235438,2019-03-29,276.12,63.51,339.63,0.23,,40
699204,7360,6479,2019-10-31,639.17,51.13,690.3,0.08,Healthcare Equipment,29
130980,2465,6122,2019-07-04,128.4,6.42,134.82,0.05,Clothing,45
342180,4928,9477,2019-02-04,9782.24,2249.92,12032.16,0.23,Healthcare Equipment,40
623194,2968,8112,2019-08-09,197.51,9.88,207.39,0.05,Education Services,3
244646,9735,2078,2019-07-23,1145.36,91.63,1236.99,0.08,Pharmaceuticals,9
590706,3144,1616,2019-12-13,2820.63,141.03,2961.66,0.05,Pharmaceuticals,1
393719,8864,3727,2019-01-06,389.71,89.63,479.34,0.23,Pharmaceuticals,47
832832,4300,7466,2019-02-08,24609.18,5660.11,30269.29,0.23,Education Services,34
204899,2567,3293,2019-12-18,3424.62,787.66,4212.28,0.23,Clothing,5
422186,6163,8529,2019-05-10,23013.59,1150.68,24164.27,0.05,Automotive,13
515239,3407,1499173,2019-10-09,1473.01,338.79,1811.8,0.23,Services,14
145391,6315,6211,2019-10-04,4117.04,946.92,5063.96,0.23,Food,60
354808,9018,5379,2019-04-18,20009.54,1600.76,21610.3,0.08,Financial Services,50
197686,6503,5046,2019-12-02,682.41,54.59,737.0,0.08,Electronics,26
989188,4466,7393,2019-05-08,857.7,42.89,900.59,0.05,Software,17
854637,2108,6676,2019-04-08,283.75,14.19,297.94,0.05,Financial Services,20
592986,8034,5455,2019-10-23,13737.84,1099.03,14836.87,0.08,Clothing,25
427606,1506,8944,2019-01-03,2574.58,128.73,2703.31,0.05,Clothing,58
490027,6394,3780,2019-01-22,326.03,74.99,401.02,0.23,Clothing,34
453798,9560,3623,2019-10-27,477.79,109.89,587.68,0.23,Food,24
727745,6064,1624,2019-03-13,1529.53,122.36,1651.89,0.08,,50
151865,6390,3013,2019-11-12,297.62,68.45,366.07,0.23,Clothing,48
561337,8481,5009,2019-02-25,13534.1,676.71,14210.81,0.05,Food,14
118710,9941,3338,2019-05-15,395.65,91.0,486.65,0.23,Automotive,20
247968,7305,8826,2019-11-17,826.86,190.18,1017.04,0.23,Software,10
199639,9998,2409,2019-03-20,3040.32,152.02,3192.34,0.05,Services,9
706510,2953,1457,2019-05-24,5073.91,253.7,5327.61,0.05,Pharmaceuticals,36
311913,1733,1484,2019-02-01,179.06,14.32,193.38,0.08,Education Services,56
961137,8070,8472,2019-08-29,413.86,33.11,446.97,0.08,Pharmaceuticals,60
134105,6300,3974,2019-10-27,709.96,163.29,873.25,0.23,Furniture,7
816619,2176,9115,2019-08-19,1973.89,157.91,2131.8,0.08,Electronics,54
717841,4090,9822,2019-01-24,620.25,142.66,762.91,0.23,Food,56
295388,6080,5076,2019-12-24,5988.46,299.42,6287.88,0.05,Food,45
698369,4313,8034,2019-06-21,3066.51,705.3,3771.81,0.23,Electronics,43
435804,5426,6394,2019-10-24,18001.39,900.07,18901.46,0.05,Construction Materials,9
662578,6895,8874,2019-07-26,1037.89,51.89,1089.78,0.05,Furniture,14
555983,5615,5319,2019-10-10,9687.92,484.4,10172.32,0.05,Services,31
943815,6145,7333,2019-02-27,682.84,34.14,716.98,0.05,Financial Services,43
773967,1082,5003,2019-05-01,226.41,52.07,278.48,0.23,Office Supplies,50
676745,4317,1627,2019-04-23,18735.71,1498.86,20234.57,0.08,Financial Services,13
450181,4652,1526,2019-07-03,5941.49,297.07,6238.56,0.05,Clothing,30
683298,6184,7256,2019-07-27,4255.17,978.69,5233.86,0.23,Healthcare Equipment,39
656220,6698,4735,2019-03-21,13157.98,1052.64,14210.62,0.08,Software,35
575996,4568,9420,2019-11-09,4566.17,1050.22,5616.39,0.23,Clothing,1
413201,2471,3543,2019-06-22,283.33,65.17,348.5,0.23,Healthcare Equipment,54
174090,6031,4738,2019-03-18,18188.44,4183.34,22371.78,0.23,Financial Services,53
888332,8431,6274,2019-01-09,6941.35,347.07,7288.42,0.05,Food,25
967672,9316,7784,2019-09-25,5741.68,287.08,6028.76,0.05,Food,20
736047,4689,5928,2019-02-13,3418.98,273.52,3692.5,0.08,Clothing,57
928413,9686,7992,2019-02-19,5861.37,468.91,6330.28,0.08,Pharmaceuticals,37
378600,5057,8246,2019-11-08,10160.69,812.86,10973.55,0.08,Machinery,16
657983,1139,2253,2019-12-06,14030.87,3227.1,17257.97,0.23,Healthcare Equipment,48
100978,5800,3488,2019-07-28,3849.24,192.46,4041.7,0.05,Services,50
109889,4354,7859,2019-08-06,167.25,13.38,180.63,0.08,Services,52
531045,3988,1643,2019-04-04,7957.19,636.58,8593.77,0.08,Healthcare Equipment,41
828895,1792,7350,2019-12-22,20329.78,1626.38,21956.16,0.08,Office Supplies,11
236293,3407,6595,2019-12-05,18913.51,1513.08,20426.59,0.08,Furniture,17
421161,7421,5120,2019-09-27,838.2,67.06,905.26,0.08,Software,29
685739,1484,4541,2019-12-06,2033.2,101.66,2134.86,0.05,Office Supplies,24
621627,1688,8368,2019-01-14,3973.39,198.67,4172.06,0.05,Furniture,41
260218,7495,7326,2019-12-09,106.82,24.57,131.39,0.23,Food,0
184302,8436,6394,2019-08-08,136.3,31.35,167.65,0.23,Machinery,4
308118,5507,5478,2019-11-27,9271.7,463.59,9735.29,0.05,Machinery,58
859546,8529,7466,2019-04-17,24000.6,1200.03,25200.63,0.05,Machinery,1
940134,7491,5232,2019-11-18,790.87,63.27,854.14,0.08,Education Services,58
166607,8855,7801,2019-12-07,958.76,220.51,1179.27,0.23,Construction Materials,34
831226,9567,5203,2019-08-16,511.49,40.92,552.41,0.08,Office Supplies,9
940707,7357,6676,2019-08-13,16634.56,831.73,17466.29,0.05,Healthcare Equipment,36
495829,7911,7974,2019-09-18,8946.44,447.32,9393.76,0.05,,16
999555,9096,4663,2019-11-13,272.06,21.76,293.82,0.08,Pharmaceuticals,48
156038,5144,4668,2019-09-07,746.68,59.73,806.41,0.08,Services,35
203342,3441,7859,2019-03-30,22663.48,1813.08,24476.56,0.08,Pharmaceuticals,44
912962,6295,2204,2019-11-11,330.04,16.5,346.54,0.05,Automotive,46
889667,2504,8944,2019-05-31,1976.62,98.83,2075.45,0.05,Financial Services,23
630251,5508,2295,2019-10-06,1837.07,146.97,1984.04,0.08,Automotive,56
201139,1780,7337,2019-11-14,4407.28,352.58,4759.86,0.08,Furniture,10
161083,4880,7859,2019-06-11,9694.8,484.74,10179.54,0.05,Clothing,10
167681,9167,7848,2019-10-18,18894.2,4345.67,23239.87,0.23,Electronics,52
109524,9357,7857,2019-04-27,265.24,13.26,278.5,0.05,Electronics,15
277058,6422,5517,2019-08-23,2402.68,192.21,2594.89,0.08,Clothing,36
710915,3628,6300,2019-01-13,1977.7,158.22,2135.92,0.08,Software,3
481876,1624,7947,2019-06-11,213.89,17.11,231.0,0.08,Software,59
470151,8645,6820,2019-07-19,1027.63,82.21,1109.84,0.08,Automotive,42
138812,8134,6743,2019-04-02,298.21,23.86,322.07,0.08,Pharmaceuticals,58
384432,4668,9204,2019-04-08,342.85,17.14,359.99,0.05,Clothing,20
472765,1854,2683,2019-10-04,3790.88,189.54,3980.42,0.05,Healthcare Equipment,36
333528,4812,7451,2019-12-07,324.91,74.73,399.64,0.23,Services,0
858047,1643,5520,2019-05-24,185.23,14.82,200.05,0.08,Services,23
109145,7393,8623,2019-04-11,19298.97,964.95,20263.92,0.05,Machinery,27
326683,5056,7326,2019-03-22,2684.2,214.74,2898.94,0.08,Software,50
434294,4892,4049,2019-04-24,4739.79,1090.15,5829.94,0.23,Clothing,14
907321,7177,12345680,2019-02-24,525.56,120.88,646.44,0.23,Services,43
368081,8142,7043,2019-07-28,640.02,32.0,672.02,0.05,Clothing,56
867724,4735,5694,2019-05-06,750.42,60.03,810.45,0.08,Furniture,59
913265,7360,5764,2019-10-06,12852.64,1028.21,13880.85,0.08,Food,22
617318,7298,8179,2019-08-23,230.55,11.53,242.08,0.05,Healthcare Equipment,27
134860,7117,3203,2019-06-27,21751.12,5002.76,26753.88,0.23,Education Services,31
560958,1896,8426,2019-05-03,849.08,42.45,891.53,0.05,Construction Materials,25
685872,9000,4981,2019-02-26,218.59,17.49,236.08,0.08,,34
762694,3033,1250,2019-09-01,161.94,8.1,170.04,0.05,Clothing,40
113128,8947,2266,2019-05-30,550.87,44.07,594.94,0.08,Electronics,18
873474,7043,5402,2019-08-12,197.38,15.79,213.17,0.08,Furniture,59
153723,7319,5615,2019-03-27,3359.69,268.78,3628.47,0.08,Automotive,1
994304,4860,1180,2019-05-13,594.26,47.54,641.8,0.08,Office Supplies,30
930782,2263,8094,2019-07-19,3139.31,722.04,3861.35,0.23,Financial Services,11
216668,4960,5340,2019-02-26,471.62,37.73,509.35,0.08,Office Supplies,21
598608,6440,1836,2019-11-25,119.67,5.98,125.65,0.05,Machinery,20
823395,1735,1817,2019-10-03,1311.7,65.59,1377.29,0.05,Office Supplies,39
478262,6506,7753,2019-02-21,22284.97,5125.54,27410.51,0.23,Construction Materials,13
344794,8431,6922,2019-06-26,400.32,20.02,420.34,0.05,Software,18
132883,7731,6472,2019-01-10,495.45,39.64,535.09,0.08,Machinery,9
848179,9467,2579,2019-09-25,794.92,63.59,858.51,0.08,Education Services,10
259515,8598,5061,2019-03-15,7996.73,639.74,8636.47,0.08,Financial Services,36
800607,6542,5358,2019-05-15,5011.51,1152.65,6164.16,0.23,Clothing,4
974897,3300,2334,2019-10-16,128.46,29.55,158.01,0.23,Machinery,43
170400,8755,8481,2019-08-19,396.07,31.69,427.76,0.08,Construction Materials,8
225107,8070,8112,2019-12-16,558.52,27.93,586.45,0.05,Furniture,54
882365,6736,6703,2019-10-21,9727.42,2237.31,11964.73,0.23,Services,23
175079,7030,8816,2019-11-16,3896.36,896.16,4792.52,0.23,Financial Services,22
210365,5003,1798,2019-06-14,18063.47,903.17,18966.64,0.05,Construction Materials,59
394677,6685,6904,2019-02-12,928.89,46.44,975.33,0.05,Healthcare Equipment,8
342310,3679,4595,2019-05-06,20440.18,1635.21,22075.39,0.08,Software,43
446436,8522,9418,2019-12-09,6702.22,536.18,7238.4,0.08,Electronics,47
480801,7695,4466,2019-12-28,528.47,42.28,570.75,0.08,Pharmaceuticals,23
409064,3645,5886,2019-05-05,132.66,30.51,163.17,0.23,Furniture,19
420508,9518,6911,2019-02-17,1000.64,50.03,1050.67,0.05,Construction Materials,41
862511,4747,5560,2019-06-17,4088.41,327.07,4415.48,0.08,Clothing,1
516735,1188,1160,2019-01-05,8477.07,678.17,9155.24,0.08,Food,33
796842,2360,5905,2019-05-16,8153.29,652.26,8805.55,0.08,Education Services,45
408467,9096,9484,2019-08-20,19209.24,1536.74,20745.98,0.08,Construction Materials,38
907264,5937,7951,2019-04-21,787.49,39.37,826.86,0.05,Furniture,47
548864,9654,8864,2019-06-18,248.96,12.45,261.41,0.05,Office Supplies,5
843197,6106,1760,2019-10-08,487.08,112.03,599.11,0.23,Construction Materials,1
770209,1128,1457,2019-04-29,2745.93,137.3,2883.23,0.05,Education Services,25
680358,6539,6917,2019-06-17,126.14,29.01,155.15,0.23,Automotive,44
508871,6600,3488,2019-01-07,790.6,63.25,853.85,0.08,Office Supplies,34
479286,1352,4204,2019-04-01,9386.5,469.33,9855.83,0.05,Office Supplies,9
468108,6483,4695,2019-09-24,2226.87,178.15,2405.02,0.08,Clothing,40
584322,5144,5402,2019-07-31,535.85,42.87,578.72,0.08,Electronics,15
888799,7843,1059,2019-08-05,631.73,31.59,663.32,0.05,Machinery,9
657911,9255,1763,2019-03-25,480.75,24.04,504.79,0.05,Healthcare Equipment,60
582352,9368,4652,2019-09-14,3335.07,166.75,3501.82,0.05,Healthcare Equipment,36
233507,2553,8152,2019-01-06,161.47,37.14,198.61,0.23,Education Services,36
286609,2145,6463,2019-08-29,2951.34,147.57,3098.91,0.05,Services,50
170160,7256,3851,2019-11-08,426.53,21.33,447.86,0.05,Clothing,38
234354,9598,6371,2019-10-01,485.44,38.84,524.28,0.08,Clothing,1
627170,7458,6535,2019-08-23,2047.01,163.76,2210.77,0.08,Electronics,9
579395,1185,3006,2019-10-30,11574.2,578.71,12152.91,0.05,Financial Services,45
753524,2157,6927,2019-07-01,677.21,155.76,832.97,0.23,Office Supplies,1
200637,9405,5647,2019-06-20,20782.79,1662.62,22445.41,0.08,Machinery,21
527748,3126,2649,2019-08-17,1621.35,129.71,1751.06,0.08,Office Supplies,39
432540,7395,8816,2019-06-14,254.1,12.71,266.81,0.05,Clothing,50
324045,8806,3780,2019-07-06,256.34,20.51,276.85,0.08,Services,52
833635,9686,3826,2019-06-30,3381.95,169.1,3551.05,0.05,Machinery,12
295696,5593,4753,2019-08-31,416.41,33.31,449.72,0.08,,26
667388,1389,8452,2019-04-07,220.11,17.61,237.72,0.08,Software,19
306983,7531,6064,2019-12-16,14448.37,722.42,15170.79,0.05,Clothing,43
679563,8472,3284,2019-04-06,5313.62,1222.13,6535.75,0.23,Food,9
185820,5144,5918,2019-02-18,4384.62,219.23,4603.85,0.05,Pharmaceuticals,35
148074,7746,1895,2019-09-08,2369.3,118.47,2487.77,0.05,Services,1
321442,6600,1735,2019-07-15,802.21,184.51,986.72,0.23,Automotive,21
356056,3171,1817,2019-02-16,345.4,27.63,373.03,0.08,Construction Materials,45
465621,5531,7305,2019-02-25,326.03,16.3,342.33,0.05,Office Supplies,46
209344,2790,4793,2019-07-17,620.53,49.64,670.17,0.08,Healthcare Equipment,10
375081,4619,7811,2019-04-26,1620.04,372.61,1992.65,0.23,Services,40
941761,7393,3055,2019-10-18,165.81,38.14,203.95,0.23,Machinery,22
684482,1526,7350,2019-04-04,3774.83,868.21,4643.04,0.23,Food,9
648138,9226,1352,2019-06-11,4762.52,381.0,5143.52,0.08,Financial Services,56
238827,4595,8623,2019-06-12,281.44,64.73,346.17,0.23,Clothing,7
958628,8472,2508,2019-05-30,907.89,72.63,980.52,0.08,Machinery,2
126882,8340,1817,2019-12-09,9306.06,465.3,9771.36,0.05,Clothing,45
787465,1888,7971,2019-03-14,5621.2,1292.88,6914.08,0.23,Construction Materials,7
796186,5086,2379,2019-02-07,483.01,38.64,521.65,0.08,Pharmaceuticals,60
244533,7189,8050,2019-08-21,2139.8,171.18,2310.98,0.08,Financial Services,34
146355,7500,5120,2019-04-10,587.24,135.07,722.31,0.23,Automotive,14
128296,6390,9132,2019-01-09,594.6,136.76,731.36,0.23,Clothing,28
823045,9771,12345679,2019-01-02,894.68,205.78,1100.46,0.23,Services,40
858844,8378,9569,2019-10-27,1562.66,125.01,1687.67,0.08,Software,19
378046,6472,2025,2019-04-19,8337.79,1917.69,10255.48,0.23,Services,30
695515,5411,7527,2019-12-25,524.02,26.2,550.22,0.05,Electronics,46
482012,8426,2157,2019-04-08,686.65,157.93,844.58,0.23,Education Services,3
240901,9565,5615,2019-02-26,9757.1,487.86,10244.96,0.05,Office Supplies,18
796341,3516,9565,2019-08-31,8587.55,687.0,9274.55,0.08,Office Supplies,43
711566,3756,3582,2019-01-05,21348.26,4910.1,26258.36,0.23,,43
476529,8190,3300,2019-10-01,1682.93,387.07,2070.0,0.23,Machinery,19
752835,7974,2638,2019-05-03,1894.09,94.7,1988.79,0.05,Construction Materials,59
440192,3407,2411,2019-01-10,244.51,56.24,300.75,0.23,Software,39
860526,3284,3964,2019-03-02,1103.81,88.3,1192.11,0.08,Pharmaceuticals,33
838731,5895,3361,2019-07-02,581.58,133.76,715.34,0.23,Office Supplies,7
136537,1188,9418,2019-04-22,11315.29,905.22,12220.51,0.08,Automotive,28
228564,1302,8785,2019-09-22,436.84,34.95,471.79,0.08,Office Supplies,29
369177,9820,5711376,2019-04-15,1240.4,285.29,1525.69,0.23,Services,57
327308,7250,8096,2019-09-09,2315.72,115.79,2431.51,0.05,Construction Materials,17
904273,9324,8050,2019-01-20,4136.95,330.96,4467.91,0.08,Furniture,40
982136,3974,2311,2019-01-02,206.05,10.3,216.35,0.05,Automotive,27
828862,4994,7762,2019-03-30,706.05,56.48,762.53,0.08,Financial Services,27
408502,7878,8035,2019-12-27,3459.77,172.99,3632.76,0.05,Furniture,28
912512,1082,9910,2019-11-05,5235.84,1204.24,6440.08,0.23,Construction Materials,31
328263,3564,6634,2019-09-26,624.83,49.99,674.82,0.08,Software,56
418795,7393,4306,2019-11-16,18764.52,938.23,19702.75,0.05,Electronics,56
373412,6080,9605,2019-06-24,949.92,75.99,1025.91,0.08,Pharmaceuticals,15
185401,5980,8919,2019-08-25,1779.14,88.96,1868.1,0.05,Office Supplies,9
807534,5069,8624,2019-11-10,221.0,50.83,271.83,0.23,Healthcare Equipment,16
369095,1902,7451,2019-12-04,265.52,13.28,278.8,0.05,Financial Services,45
915479,5974,6922,2019-06-24,4609.95,1060.29,5670.24,0.23,Healthcare Equipment,50
515585,8187,2715,2019-11-06,14206.47,710.32,14916.79,0.05,Construction Materials,34
705208,3643,8500,2019-06-06,14352.53,1148.2,15500.73,0.08,Education Services,29
723321,4928,2227,2019-11-07,3695.44,849.95,4545.39,0.23,Services,26
250316,5597,9118,2019-02-07,14177.53,3260.83,17438.36,0.23,,34
328592,5240,6800,2019-04-20,12969.19,1037.54,14006.73,0.08,Electronics,4
811835,4860,6361,2019-01-16,7129.8,356.49,7486.29,0.05,Software,31
358091,7398,5735,2019-03-31,3472.89,798.76,4271.65,0.23,Food,29
415922,3247,4981,2019-06-25,981.03,225.64,1206.67,0.23,Machinery,36
595349,9560,7337,2019-08-24,4364.11,1003.75,5367.86,0.23,Automotive,35
