station_id,timestamp,pollutant,current_reading
ST048,2026-01-01 12:00:00,PM25,18.79
ST048,2026-01-01 16:00:00,PM25,13.81
ST048,2026-01-01 20:00:00,PM25,22.83
ST048,2026-01-02 00:00:00,PM25,14.16
ST048,2026-01-02 04:00:00,PM25,17.81
ST048,2026-01-02 08:00:00,PM25,20.49
ST048,2026-01-02 12:00:00,PM25,8.66
ST048,2026-01-02 16:00:00,PM25,18.77
ST048,2026-01-02 20:00:00,PM25,17.37
ST048,2026-01-03 00:00:00,PM25,16.93
ST048,2026-01-03 04:00:00,PM25,12.81
ST048,2026-01-03 08:00:00,PM25,16.37
ST048,2026-01-03 12:00:00,PM25,
ST048,2026-01-03 16:00:00,PM25,16.03
ST048,2026-01-03 20:00:00,PM25,22.9
ST048,2026-01-04 00:00:00,PM25,17.31
ST048,2026-01-04 04:00:00,PM25,24.12
ST048,2026-01-04 08:00:00,PM25,16.03
ST048,2026-01-04 12:00:00,PM25,9.16
ST048,2026-01-04 16:00:00,PM25,14.39
ST048,2026-01-04 20:00:00,PM25,17.95
ST049,2026-01-01 00:00:00,PM25,33.21
ST049,2026-01-01 04:00:00,PM25,35.85
ST049,2026-01-01 08:00:00,PM25,31.17
ST049,2026-01-01 12:00:00,PM25,21.98
ST049,2026-01-01 16:00:00,PM25,27.28
ST049,2026-01-01 20:00:00,PM25,
ST049,2026-01-02 00:00:00,PM25,24.67
ST049,2026-01-02 04:00:00,PM25,
ST049,2026-01-02 08:00:00,PM25,25.15
ST049,2026-01-02 12:00:00,PM25,29.34
ST049,2026-01-02 16:00:00,PM25,35.59
ST049,2026-01-02 20:00:00,PM25,25.46
ST049,2026-01-03 00:00:00,PM25,25.61
ST049,2026-01-03 04:00:00,PM25,
ST049,2026-01-03 08:00:00,PM25,19.42
ST049,2026-01-03 12:00:00,PM25,17.75
ST049,2026-01-03 16:00:00,PM25,20.27
ST049,2026-01-03 20:00:00,PM25,33.34
ST049,2026-01-04 00:00:00,PM25,24.91
ST049,2026-01-04 04:00:00,PM25,18.44
ST049,2026-01-04 08:00:00,PM25,26.98
ST049,2026-01-04 12:00:00,PM25,12.34
ST049,2026-01-04 16:00:00,PM25,25.77
ST049,2026-01-04 20:00:00,PM25,31.83
ST050,2026-01-01 00:00:00,PM10,32.22
ST050,2026-01-01 04:00:00,PM10,
ST050,2026-01-01 08:00:00,PM10,
ST050,2026-01-01 12:00:00,PM10,37.74
ST050,2026-01-01 16:00:00,PM10,42.11
ST050,2026-01-01 20:00:00,PM10,38.96
ST050,2026-01-02 00:00:00,PM10,46.74
ST050,2026-01-02 04:00:00,PM10,42.34
ST050,2026-01-02 08:00:00,PM10,
ST050,2026-01-02 12:00:00,PM10,33.38
ST050,2026-01-02 16:00:00,PM10,36.32
ST050,2026-01-02 20:00:00,PM10,45.73
ST050,2026-01-03 00:00:00,PM10,33.18
ST050,2026-01-03 04:00:00,PM10,44.73
ST050,2026-01-03 08:00:00,PM10,36.47
ST050,2026-01-03 12:00:00,PM10,22.78
ST050,2026-01-03 16:00:00,PM10,
ST050,2026-01-03 20:00:00,PM10,42.04
ST050,2026-01-04 00:00:00,PM10,36.64
ST050,2026-01-04 04:00:00,PM10,37.49
ST050,2026-01-04 08:00:00,PM10,
ST050,2026-01-04 12:00:00,PM10,24.3
ST050,2026-01-04 16:00:00,PM10,31.36
ST050,2026-01-04 20:00:00,PM10,
ST051,2026-01-01 00:00:00,PM25,27.05
ST051,2026-01-01 04:00:00,PM25,27.67
ST051,2026-01-01 08:00:00,PM25,25.42
ST051,2026-01-01 12:00:00,PM25,24.05
ST051,2026-01-01 16:00:00,PM25,27.92
ST051,2026-01-01 20:00:00,PM25,29.7
ST051,2026-01-02 00:00:00,PM25,30.23
ST051,2026-01-02 04:00:00,PM25,29.99
ST051,2026-01-02 08:00:00,PM25,
ST051,2026-01-02 12:00:00,PM25,23.72
ST051,2026-01-02 16:00:00,PM25,25.92
ST051,2026-01-02 20:00:00,PM25,
ST051,2026-01-03 00:00:00,PM25,25.18
ST051,2026-01-03 04:00:00,PM25,
ST051,2026-01-03 08:00:00,PM25,21.87
ST051,2026-01-03 12:00:00,PM25,22.75
ST051,2026-01-03 16:00:00,PM25,19.29
ST051,2026-01-03 20:00:00,PM25,22.16
ST051,2026-01-04 00:00:00,PM25,25.44
ST051,2026-01-04 04:00:00,PM25,28.87
ST051,2026-01-04 08:00:00,PM25,25.55
ST051,2026-01-04 12:00:00,PM25,20.52
ST051,2026-01-04 16:00:00,PM25,20.28
ST051,2026-01-04 20:00:00,PM25,25.01
ST052,2026-01-01 00:00:00,PM25,30.63
ST052,2026-01-01 04:00:00,PM25,35.79
ST052,2026-01-01 08:00:00,PM25,24.82
ST052,2026-01-01 12:00:00,PM25,13.53
ST052,2026-01-01 16:00:00,PM25,
ST052,2026-01-01 20:00:00,PM25,24.66
ST052,2026-01-02 00:00:00,PM25,
ST052,2026-01-02 04:00:00,PM25,17.84
ST052,2026-01-02 08:00:00,PM25,23.93
ST052,2026-01-02 12:00:00,PM25,17.42
ST052,2026-01-02 16:00:00,PM25,27.41
ST052,2026-01-02 20:00:00,PM25,26.52
ST052,2026-01-03 00:00:00,PM25,29.27
ST052,2026-01-03 04:00:00,PM25,27.14
ST052,2026-01-03 08:00:00,PM25,16.56
ST052,2026-01-03 12:00:00,PM25,17.15
ST052,2026-01-03 16:00:00,PM25,
ST052,2026-01-03 20:00:00,PM25,30.69
ST052,2026-01-04 00:00:00,PM25,21.15
ST052,2026-01-04 04:00:00,PM25,29.26
ST052,2026-01-04 08:00:00,PM25,30.6
ST052,2026-01-04 12:00:00,PM25,14.4
ST052,2026-01-04 16:00:00,PM25,25.14
ST052,2026-01-04 20:00:00,PM25,23.73
ST053,2026-01-01 00:00:00,PM25,23.73
ST053,2026-01-01 04:00:00,PM25,32.86
ST053,2026-01-01 08:00:00,PM25,
ST053,2026-01-01 12:00:00,PM25,23.93
ST053,2026-01-01 16:00:00,PM25,24.6
ST053,2026-01-01 20:00:00,PM25,20.66
ST053,2026-01-02 00:00:00,PM25,27.11
ST053,2026-01-02 04:00:00,PM25,
ST053,2026-01-02 08:00:00,PM25,28.13
ST053,2026-01-02 12:00:00,PM25,28.24
ST053,2026-01-02 16:00:00,PM25,32.9
ST053,2026-01-02 20:00:00,PM25,35.47
ST053,2026-01-03 00:00:00,PM25,20.96
ST053,2026-01-03 04:00:00,PM25,24.77
ST053,2026-01-03 08:00:00,PM25,29.18
ST053,2026-01-03 12:00:00,PM25,19.31
ST053,2026-01-03 16:00:00,PM25,28.18
ST053,2026-01-03 20:00:00,PM25,23.15
ST053,2026-01-04 00:00:00,PM25,29.69
ST053,2026-01-04 04:00:00,PM25,31.04
ST053,2026-01-04 08:00:00,PM25,25.43
ST053,2026-01-04 12:00:00,PM25,23.33
ST053,2026-01-04 16:00:00,PM25,30.36
ST053,2026-01-04 20:00:00,PM25,27.72
ST054,2026-01-01 00:00:00,PM25,28.19
ST054,2026-01-01 04:00:00,PM25,31.62
ST054,2026-01-01 08:00:00,PM25,32.39
ST054,2026-01-01 12:00:00,PM25,31.5
ST054,2026-01-01 16:00:00,PM25,30.44
ST054,2026-01-01 20:00:00,PM25,33.2
ST054,2026-01-02 00:00:00,PM25,32.51
ST054,2026-01-02 04:00:00,PM25,36.69
ST054,2026-01-02 08:00:00,PM25,27.12
ST054,2026-01-02 12:00:00,PM25,
ST054,2026-01-02 16:00:00,PM25,31.2
ST054,2026-01-02 20:00:00,PM25,22.93
ST054,2026-01-03 00:00:00,PM25,25.7
ST054,2026-01-03 04:00:00,PM25,19.93
ST054,2026-01-03 08:00:00,PM25,
ST054,2026-01-03 12:00:00,PM25,18.79
ST054,2026-01-03 16:00:00,PM25,24.74
ST054,2026-01-03 20:00:00,PM25,32.06
ST054,2026-01-04 00:00:00,PM25,23.39
ST054,2026-01-04 04:00:00,PM25,23.23
ST054,2026-01-04 08:00:00,PM25,29.76
ST054,2026-01-04 12:00:00,PM25,15.12
ST054,2026-01-04 16:00:00,PM25,18.63
ST054,2026-01-04 20:00:00,PM25,23.52
ST055,2026-01-01 00:00:00,PM10,53.34
ST055,2026-01-01 04:00:00,PM10,46.27
ST055,2026-01-01 08:00:00,PM10,43.23
ST055,2026-01-01 12:00:00,PM10,26.92
ST055,2026-01-01 16:00:00,PM10,54.02
ST055,2026-01-01 20:00:00,PM10,54.32
ST055,2026-01-02 00:00:00,PM10,
ST055,2026-01-02 04:00:00,PM10,
ST055,2026-01-02 08:00:00,PM10,
ST055,2026-01-02 12:00:00,PM10,35.04
ST055,2026-01-02 16:00:00,PM10,48.87
ST055,2026-01-02 20:00:00,PM10,55.1
ST055,2026-01-03 00:00:00,PM10,41.58
ST055,2026-01-03 04:00:00,PM10,41.54
ST055,2026-01-03 08:00:00,PM10,38.62
ST055,2026-01-03 12:00:00,PM10,19.71
ST055,2026-01-03 16:00:00,PM10,47.62
ST055,2026-01-03 20:00:00,PM10,
ST055,2026-01-04 00:00:00,PM10,24.09
ST055,2026-01-04 04:00:00,PM10,54.26
ST055,2026-01-04 08:00:00,PM10,33.65
ST055,2026-01-04 12:00:00,PM10,
ST055,2026-01-04 16:00:00,PM10,43.9
ST055,2026-01-04 20:00:00,PM10,48.34
ST056,2026-01-01 00:00:00,PM25,25.83
ST056,2026-01-01 04:00:00,PM25,28.76
ST056,2026-01-01 08:00:00,PM25,29.48
ST056,2026-01-01 12:00:00,PM25,31.28
ST056,2026-01-01 16:00:00,PM25,30.89
ST056,2026-01-01 20:00:00,PM25,37.07
ST056,2026-01-02 00:00:00,PM25,25.11
ST056,2026-01-02 04:00:00,PM25,
ST056,2026-01-02 08:00:00,PM25,23.99
ST056,2026-01-02 12:00:00,PM25,30.24
ST056,2026-01-02 16:00:00,PM25,30.64
ST056,2026-01-02 20:00:00,PM25,
ST056,2026-01-03 00:00:00,PM25,35.08
ST056,2026-01-03 04:00:00,PM25,
ST056,2026-01-03 08:00:00,PM25,24.24
ST056,2026-01-03 12:00:00,PM25,25.57
ST056,2026-01-03 16:00:00,PM25,20.34
ST056,2026-01-03 20:00:00,PM25,35.21
ST056,2026-01-04 00:00:00,PM25,25.81
ST056,2026-01-04 04:00:00,PM25,26.83
ST056,2026-01-04 08:00:00,PM25,25.86
ST056,2026-01-04 12:00:00,PM25,25.8
ST056,2026-01-04 16:00:00,PM25,32.17
ST056,2026-01-04 20:00:00,PM25,28.48
ST057,2026-01-01 00:00:00,PM25,17.57
ST057,2026-01-01 04:00:00,PM25,19.22
ST057,2026-01-01 08:00:00,PM25,15.87
ST057,2026-01-01 12:00:00,PM25,
ST057,2026-01-01 16:00:00,PM25,14.25
ST057,2026-01-01 20:00:00,PM25,25.69
ST057,2026-01-02 00:00:00,PM25,19.85
ST057,2026-01-02 04:00:00,PM25,20.59
ST057,2026-01-02 08:00:00,PM25,
ST057,2026-01-02 12:00:00,PM25,18.77
ST057,2026-01-02 16:00:00,PM25,18.86
ST057,2026-01-02 20:00:00,PM25,20.01
ST057,2026-01-03 00:00:00,PM25,16.0
ST057,2026-01-03 04:00:00,PM25,12.89
ST057,2026-01-03 08:00:00,PM25,17.81
ST057,2026-01-03 12:00:00,PM25,5.57
ST057,2026-01-03 16:00:00,PM25,12.63
ST057,2026-01-03 20:00:00,PM25,23.82
ST057,2026-01-04 00:00:00,PM25,25.43
ST057,2026-01-04 04:00:00,PM25,23.82
ST057,2026-01-04 08:00:00,PM25,15.92
ST057,2026-01-04 12:00:00,PM25,
ST057,2026-01-04 16:00:00,PM25,19.32
ST057,2026-01-04 20:00:00,PM25,
ST058,2026-01-01 00:00:00,PM25,
ST058,2026-01-01 04:00:00,PM25,17.55
ST058,2026-01-01 08:00:00,PM25,11.05
ST058,2026-01-01 12:00:00,PM25,9.57
ST058,2026-01-01 16:00:00,PM25,8.87
ST058,2026-01-01 20:00:00,PM25,11.24
ST058,2026-01-02 00:00:00,PM25,
ST058,2026-01-02 04:00:00,PM25,8.29
ST058,2026-01-02 08:00:00,PM25,15.38
ST058,2026-01-02 12:00:00,PM25,7.69
ST058,2026-01-02 16:00:00,PM25,
ST058,2026-01-02 20:00:00,PM25,
ST058,2026-01-03 00:00:00,PM25,15.13
ST058,2026-01-03 04:00:00,PM25,16.05
ST058,2026-01-03 08:00:00,PM25,12.96
ST058,2026-01-03 12:00:00,PM25,6.77
ST058,2026-01-03 16:00:00,PM25,5.21
ST058,2026-01-03 20:00:00,PM25,12.14
ST058,2026-01-04 00:00:00,PM25,14.29
ST058,2026-01-04 04:00:00,PM25,12.49
ST058,2026-01-04 08:00:00,PM25,13.56
ST058,2026-01-04 12:00:00,PM25,
ST058,2026-01-04 16:00:00,PM25,14.07
ST058,2026-01-04 20:00:00,PM25,13.88
ST059,2026-01-01 00:00:00,PM25,
ST059,2026-01-01 04:00:00,PM25,
ST059,2026-01-01 08:00:00,PM25,26.4
ST059,2026-01-01 12:00:00,PM25,15.41
ST059,2026-01-01 16:00:00,PM25,19.96
ST059,2026-01-01 20:00:00,PM25,31.1
ST059,2026-01-02 00:00:00,PM25,
ST059,2026-01-02 04:00:00,PM25,32.02
ST059,2026-01-02 08:00:00,PM25,27.36
ST059,2026-01-02 12:00:00,PM25,24.96
ST059,2026-01-02 16:00:00,PM25,23.31
ST059,2026-01-02 20:00:00,PM25,23.22
ST059,2026-01-03 00:00:00,PM25,21.32
ST059,2026-01-03 04:00:00,PM25,29.16
ST059,2026-01-03 08:00:00,PM25,15.79
ST059,2026-01-03 12:00:00,PM25,29.36
ST059,2026-01-03 16:00:00,PM25,19.54
ST059,2026-01-03 20:00:00,PM25,25.09
ST059,2026-01-04 00:00:00,PM25,20.7
ST059,2026-01-04 04:00:00,PM25,23.51
ST059,2026-01-04 08:00:00,PM25,16.51
ST059,2026-01-04 12:00:00,PM25,18.14
ST059,2026-01-04 16:00:00,PM25,18.11
ST059,2026-01-04 20:00:00,PM25,25.66
ST060,2026-01-01 00:00:00,PM10,47.33
ST060,2026-01-01 04:00:00,PM10,54.19
ST060,2026-01-01 08:00:00,PM10,43.06
ST060,2026-01-01 12:00:00,PM10,
ST060,2026-01-01 16:00:00,PM10,
ST060,2026-01-01 20:00:00,PM10,44.2
ST060,2026-01-02 00:00:00,PM10,39.16
ST060,2026-01-02 04:00:00,PM10,56.55
ST060,2026-01-02 08:00:00,PM10,47.15
ST060,2026-01-02 12:00:00,PM10,
ST060,2026-01-02 16:00:00,PM10,38.66
ST060,2026-01-02 20:00:00,PM10,
ST060,2026-01-03 00:00:00,PM10,33.98
ST060,2026-01-03 04:00:00,PM10,32.78
ST060,2026-01-03 08:00:00,PM10,35.11
ST060,2026-01-03 12:00:00,PM10,
ST060,2026-01-03 16:00:00,PM10,
ST060,2026-01-03 20:00:00,PM10,
ST060,2026-01-04 00:00:00,PM10,32.06
ST060,2026-01-04 04:00:00,PM10,38.26
ST060,2026-01-04 08:00:00,PM10,39.71
ST060,2026-01-04 12:00:00,PM10,
ST060,2026-01-04 16:00:00,PM10,
ST060,2026-01-04 20:00:00,PM10,41.63
ST061,2026-01-01 00:00:00,PM25,21.62
ST061,2026-01-01 04:00:00,PM25,31.08
ST061,2026-01-01 08:00:00,PM25,32.27
ST061,2026-01-01 12:00:00,PM25,23.23
ST061,2026-01-01 16:00:00,PM25,27.21
ST061,2026-01-01 20:00:00,PM25,34.74
ST061,2026-01-02 00:00:00,PM25,29.79
ST061,2026-01-02 04:00:00,PM25,28.48
ST061,2026-01-02 08:00:00,PM25,24.68
ST061,2026-01-02 12:00:00,PM25,25.46
ST061,2026-01-02 16:00:00,PM25,25.7
ST061,2026-01-02 20:00:00,PM25,23.41
ST061,2026-01-03 00:00:00,PM25,23.53
ST061,2026-01-03 04:00:00,PM25,27.77
ST061,2026-01-03 08:00:00,PM25,21.2
ST061,2026-01-03 12:00:00,PM25,18.08
ST061,2026-01-03 16:00:00,PM25,27.15
ST061,2026-01-03 20:00:00,PM25,31.73
ST061,2026-01-04 00:00:00,PM25,21.44
ST061,2026-01-04 04:00:00,PM25,25.33
ST061,2026-01-04 08:00:00,PM25,20.16
ST061,2026-01-04 12:00:00,PM25,23.03
ST061,2026-01-04 16:00:00,PM25,23.68
ST061,2026-01-04 20:00:00,PM25,32.03
ST062,2026-01-01 00:00:00,PM25,14.53
ST062,2026-01-01 04:00:00,PM25,13.94
ST062,2026-01-01 08:00:00,PM25,14.0
ST062,2026-01-01 12:00:00,PM25,12.32
ST062,2026-01-01 16:00:00,PM25,13.38
ST062,2026-01-01 20:00:00,PM25,14.03
ST062,2026-01-02 00:00:00,PM25,9.85
ST062,2026-01-02 04:00:00,PM25,14.82
ST062,2026-01-02 08:00:00,PM25,10.24
ST062,2026-01-02 12:00:00,PM25,12.19
ST062,2026-01-02 16:00:00,PM25,13.59
ST062,2026-01-02 20:00:00,PM25,
ST062,2026-01-03 00:00:00,PM25,8.28
ST062,2026-01-03 04:00:00,PM25,17.73
ST062,2026-01-03 08:00:00,PM25,8.18
ST062,2026-01-03 12:00:00,PM25,2.47
ST062,2026-01-03 16:00:00,PM25,5.41
ST062,2026-01-03 20:00:00,PM25,17.61
ST062,2026-01-04 00:00:00,PM25,
ST062,2026-01-04 04:00:00,PM25,5.97
ST062,2026-01-04 08:00:00,PM25,13.3
ST062,2026-01-04 12:00:00,PM25,1.0
ST062,2026-01-04 16:00:00,PM25,8.21
ST062,2026-01-04 20:00:00,PM25,20.9
ST063,2026-01-01 00:00:00,PM25,
ST063,2026-01-01 04:00:00,PM25,14.25
ST063,2026-01-01 08:00:00,PM25,9.28
ST063,2026-01-01 12:00:00,PM25,1.0
ST063,2026-01-01 16:00:00,PM25,16.55
ST063,2026-01-01 20:00:00,PM25,17.5
ST063,2026-01-02 00:00:00,PM25,21.26
ST063,2026-01-02 04:00:00,PM25,22.58
ST063,2026-01-02 08:00:00,PM25,4.23
ST063,2026-01-02 12:00:00,PM25,8.63
ST063,2026-01-02 16:00:00,PM25,15.48
ST063,2026-01-02 20:00:00,PM25,10.5
ST063,2026-01-03 00:00:00,PM25,9.27
ST063,2026-01-03 04:00:00,PM25,15.02
ST063,2026-01-03 08:00:00,PM25,4.57
ST063,2026-01-03 12:00:00,PM25,9.31
ST063,2026-01-03 16:00:00,PM25,10.75
ST063,2026-01-03 20:00:00,PM25,20.76
ST063,2026-01-04 00:00:00,PM25,13.08
ST063,2026-01-04 04:00:00,PM25,9.61
ST063,2026-01-04 08:00:00,PM25,8.63
ST063,2026-01-04 12:00:00,PM25,5.31
ST063,2026-01-04 16:00:00,PM25,11.56
ST063,2026-01-04 20:00:00,PM25,
ST064,2026-01-01 00:00:00,PM25,
ST064,2026-01-01 04:00:00,PM25,30.89
ST064,2026-01-01 08:00:00,PM25,
ST064,2026-01-01 12:00:00,PM25,28.58
ST064,2026-01-01 16:00:00,PM25,28.51
ST064,2026-01-01 20:00:00,PM25,32.15
ST064,2026-01-02 00:00:00,PM25,25.85
ST064,2026-01-02 04:00:00,PM25,29.28
ST064,2026-01-02 08:00:00,PM25,34.69
ST064,2026-01-02 12:00:00,PM25,28.62
ST064,2026-01-02 16:00:00,PM25,37.71
ST064,2026-01-02 20:00:00,PM25,37.56
ST064,2026-01-03 00:00:00,PM25,22.5
ST064,2026-01-03 04:00:00,PM25,28.65
ST064,2026-01-03 08:00:00,PM25,27.87
ST064,2026-01-03 12:00:00,PM25,16.55
ST064,2026-01-03 16:00:00,PM25,24.83
ST064,2026-01-03 20:00:00,PM25,23.45
ST064,2026-01-04 00:00:00,PM25,27.32
ST064,2026-01-04 04:00:00,PM25,30.11
ST064,2026-01-04 08:00:00,PM25,25.09
ST064,2026-01-04 12:00:00,PM25,
ST064,2026-01-04 16:00:00,PM25,27.72
ST064,2026-01-04 20:00:00,PM25,32.1
ST065,2026-01-01 00:00:00,PM10,21.08
ST065,2026-01-01 04:00:00,PM10,28.12
ST065,2026-01-01 08:00:00,PM10,17.31
ST065,2026-01-01 12:00:00,PM10,17.09
ST065,2026-01-01 16:00:00,PM10,23.28
ST065,2026-01-01 20:00:00,PM10,34.01
ST065,2026-01-02 00:00:00,PM10,21.9
ST065,2026-01-02 04:00:00,PM10,20.89
ST065,2026-01-02 08:00:00,PM10,20.36
ST065,2026-01-02 12:00:00,PM10,10.71
ST065,2026-01-02 16:00:00,PM10,30.71
ST065,2026-01-02 20:00:00,PM10,19.01
ST065,2026-01-03 00:00:00,PM10,34.0
ST065,2026-01-03 04:00:00,PM10,20.26
ST065,2026-01-03 08:00:00,PM10,24.49
ST065,2026-01-03 12:00:00,PM10,4.97
ST065,2026-01-03 16:00:00,PM10,14.69
ST065,2026-01-03 20:00:00,PM10,21.84
ST065,2026-01-04 00:00:00,PM10,22.32
ST065,2026-01-04 04:00:00,PM10,13.31
ST065,2026-01-04 08:00:00,PM10,9.75
ST065,2026-01-04 12:00:00,PM10,23.36
ST065,2026-01-04 16:00:00,PM10,25.4
ST065,2026-01-04 20:00:00,PM10,30.97
ST066,2026-01-01 00:00:00,PM25,19.46
ST066,2026-01-01 04:00:00,PM25,16.68
ST066,2026-01-01 08:00:00,PM25,12.01
ST066,2026-01-01 12:00:00,PM25,17.52
ST066,2026-01-01 16:00:00,PM25,15.62
ST066,2026-01-01 20:00:00,PM25,19.97
ST066,2026-01-02 00:00:00,PM25,15.18
ST066,2026-01-02 04:00:00,PM25,13.33
ST066,2026-01-02 08:00:00,PM25,14.46
ST066,2026-01-02 12:00:00,PM25,12.52
ST066,2026-01-02 16:00:00,PM25,
ST066,2026-01-02 20:00:00,PM25,15.47
ST066,2026-01-03 00:00:00,PM25,15.54
ST066,2026-01-03 04:00:00,PM25,14.85
ST066,2026-01-03 08:00:00,PM25,11.65
ST066,2026-01-03 12:00:00,PM25,14.05
ST066,2026-01-03 16:00:00,PM25,10.54
ST066,2026-01-03 20:00:00,PM25,10.59
ST066,2026-01-04 00:00:00,PM25,
ST066,2026-01-04 04:00:00,PM25,
ST066,2026-01-04 08:00:00,PM25,6.77
ST066,2026-01-04 12:00:00,PM25,11.71
ST066,2026-01-04 16:00:00,PM25,12.3
ST066,2026-01-04 20:00:00,PM25,
ST067,2026-01-01 00:00:00,PM25,15.18
ST067,2026-01-01 04:00:00,PM25,19.76
ST067,2026-01-01 08:00:00,PM25,8.21
ST067,2026-01-01 12:00:00,PM25,5.46
ST067,2026-01-01 16:00:00,PM25,20.7
ST067,2026-01-01 20:00:00,PM25,
ST067,2026-01-02 00:00:00,PM25,12.44
ST067,2026-01-02 04:00:00,PM25,9.24
ST067,2026-01-02 08:00:00,PM25,
ST067,2026-01-02 12:00:00,PM25,16.4
ST067,2026-01-02 16:00:00,PM25,15.23
ST067,2026-01-02 20:00:00,PM25,19.74
ST067,2026-01-03 00:00:00,PM25,12.7
ST067,2026-01-03 04:00:00,PM25,11.3
ST067,2026-01-03 08:00:00,PM25,6.14
ST067,2026-01-03 12:00:00,PM25,7.25
ST067,2026-01-03 16:00:00,PM25,5.06
ST067,2026-01-03 20:00:00,PM25,16.06
ST067,2026-01-04 00:00:00,PM25,13.91
ST067,2026-01-04 04:00:00,PM25,
ST067,2026-01-04 08:00:00,PM25,11.37
ST067,2026-01-04 12:00:00,PM25,3.7
ST067,2026-01-04 16:00:00,PM25,13.77
ST067,2026-01-04 20:00:00,PM25,24.91
ST068,2026-01-01 00:00:00,PM25,14.42
ST068,2026-01-01 04:00:00,PM25,21.01
ST068,2026-01-01 08:00:00,PM25,13.55
ST068,2026-01-01 12:00:00,PM25,16.22
ST068,2026-01-01 16:00:00,PM25,18.04
ST068,2026-01-01 20:00:00,PM25,20.8
ST068,2026-01-02 00:00:00,PM25,20.81
ST068,2026-01-02 04:00:00,PM25,14.9
ST068,2026-01-02 08:00:00,PM25,23.99
ST068,2026-01-02 12:00:00,PM25,14.6
ST068,2026-01-02 16:00:00,PM25,
ST068,2026-01-02 20:00:00,PM25,
ST068,2026-01-03 00:00:00,PM25,14.7
ST068,2026-01-03 04:00:00,PM25,18.66
ST068,2026-01-03 08:00:00,PM25,16.21
ST068,2026-01-03 12:00:00,PM25,14.84
ST068,2026-01-03 16:00:00,PM25,16.84
ST068,2026-01-03 20:00:00,PM25,
ST068,2026-01-04 00:00:00,PM25,18.35
ST068,2026-01-04 04:00:00,PM25,
ST068,2026-01-04 08:00:00,PM25,7.51
ST068,2026-01-04 12:00:00,PM25,9.29
ST068,2026-01-04 16:00:00,PM25,18.58
ST068,2026-01-04 20:00:00,PM25,20.35
ST069,2026-01-01 00:00:00,PM25,24.32
ST069,2026-01-01 04:00:00,PM25,33.42
ST069,2026-01-01 08:00:00,PM25,22.0
ST069,2026-01-01 12:00:00,PM25,19.96
ST069,2026-01-01 16:00:00,PM25,22.51
ST069,2026-01-01 20:00:00,PM25,28.78
ST069,2026-01-02 00:00:00,PM25,22.03
ST069,2026-01-02 04:00:00,PM25,26.14
ST069,2026-01-02 08:00:00,PM25,20.09
ST069,2026-01-02 12:00:00,PM25,28.23
ST069,2026-01-02 16:00:00,PM25,30.43
ST069,2026-01-02 20:00:00,PM25,28.96
ST069,2026-01-03 00:00:00,PM25,
ST069,2026-01-03 04:00:00,PM25,24.8
ST069,2026-01-03 08:00:00,PM25,14.98
ST069,2026-01-03 12:00:00,PM25,14.96
ST069,2026-01-03 16:00:00,PM25,16.71
ST069,2026-01-03 20:00:00,PM25,23.57
ST069,2026-01-04 00:00:00,PM25,21.63
ST069,2026-01-04 04:00:00,PM25,21.92
ST069,2026-01-04 08:00:00,PM25,15.36
ST069,2026-01-04 12:00:00,PM25,21.3
ST069,2026-01-04 16:00:00,PM25,
ST069,2026-01-04 20:00:00,PM25,22.15
ST070,2026-01-01 00:00:00,PM10,33.91
ST070,2026-01-01 04:00:00,PM10,35.86
ST070,2026-01-01 08:00:00,PM10,44.66
ST070,2026-01-01 12:00:00,PM10,28.62
ST070,2026-01-01 16:00:00,PM10,35.99
ST070,2026-01-01 20:00:00,PM10,
ST070,2026-01-02 00:00:00,PM10,30.96
ST070,2026-01-02 04:00:00,PM10,32.68
ST070,2026-01-02 08:00:00,PM10,26.81
ST070,2026-01-02 12:00:00,PM10,27.91
ST070,2026-01-02 16:00:00,PM10,35.93
ST070,2026-01-02 20:00:00,PM10,42.07
ST070,2026-01-03 00:00:00,PM10,30.55
ST070,2026-01-03 04:00:00,PM10,42.31
ST070,2026-01-03 08:00:00,PM10,25.39
ST070,2026-01-03 12:00:00,PM10,27.27
ST070,2026-01-03 16:00:00,PM10,17.55
ST070,2026-01-03 20:00:00,PM10,28.23
ST070,2026-01-04 00:00:00,PM10,20.98
ST070,2026-01-04 04:00:00,PM10,32.58
ST070,2026-01-04 08:00:00,PM10,26.54
ST070,2026-01-04 12:00:00,PM10,
ST070,2026-01-04 16:00:00,PM10,24.49
ST070,2026-01-04 20:00:00,PM10,39.8
ST071,2026-01-01 00:00:00,PM25,29.5
ST071,2026-01-01 04:00:00,PM25,32.1
ST071,2026-01-01 08:00:00,PM25,23.88
ST071,2026-01-01 12:00:00,PM25,10.58
ST071,2026-01-01 16:00:00,PM25,
ST071,2026-01-01 20:00:00,PM25,28.91
ST071,2026-01-02 00:00:00,PM25,28.85
ST071,2026-01-02 04:00:00,PM25,27.92
ST071,2026-01-02 08:00:00,PM25,18.91
ST071,2026-01-02 12:00:00,PM25,18.54
ST071,2026-01-02 16:00:00,PM25,25.66
ST071,2026-01-02 20:00:00,PM25,26.45
ST071,2026-01-03 00:00:00,PM25,20.16
ST071,2026-01-03 04:00:00,PM25,19.26
ST071,2026-01-03 08:00:00,PM25,16.55
ST071,2026-01-03 12:00:00,PM25,22.8
ST071,2026-01-03 16:00:00,PM25,34.08
ST071,2026-01-03 20:00:00,PM25,25.84
